Freq, Harmonic, V1, VAngle1, I1, IAngle1
60, 1.00000, 14788.3, -2.35334, 12.9123, -26.7205
60, 1.00833, 13059.3, -1.67578, 24.3517, -28.1136
61, 1.01667, 0.951026, -12.8165, 0.000830767, -37.1483
62, 1.02500, 0.956798, -13.1976, 0.000834157, -37.5059
62, 1.03333, 0.96261, -13.577, 0.000837566, -37.8625
63, 1.04167, 0.968463, -13.9549, 0.000840995, -38.2182
63, 1.05000, 0.974355, -14.3311, 0.000844442, -38.5729
63, 1.05833, 0.980287, -14.7057, 0.000847907, -38.9267
64, 1.06667, 0.98626, -15.0788, 0.000851392, -39.2795
65, 1.07500, 0.992273, -15.4502, 0.000854894, -39.6313
65, 1.08333, 0.998326, -15.8202, 0.000858414, -39.9821
66, 1.09167, 1.00442, -16.1887, 0.000861953, -40.332
66, 1.10000, 1.01055, -16.5557, 0.000865509, -40.6808
66, 1.10833, 1.01673, -16.9212, 0.000869082, -41.0286
67, 1.11667, 1.02294, -17.2853, 0.000872674, -41.3755
68, 1.12500, 1.0292, -17.648, 0.000876282, -41.7213
68, 1.13333, 1.0355, -18.0093, 0.000879908, -42.0661
69, 1.14167, 1.04183, -18.3692, 0.000883552, -42.4099
69, 1.15000, 1.04821, -18.7278, 0.000887212, -42.7527
69, 1.15833, 1.05463, -19.085, 0.000890889, -43.0944
70, 1.16667, 1.0611, -19.441, 0.000894583, -43.4352
71, 1.17500, 1.0676, -19.7956, 0.000898294, -43.775
71, 1.18333, 1.07414, -20.149, 0.000902022, -44.1137
72, 1.19167, 1.08073, -20.5012, 0.000905767, -44.4515
72, 1.20000, 1.08736, -20.8521, 0.000909528, -44.7882
72, 1.20833, 1.09403, -21.2018, 0.000913306, -45.124
73, 1.21667, 1.10074, -21.5504, 0.0009171, -45.4587
74, 1.22500, 1.10749, -21.8978, 0.000920911, -45.7925
74, 1.23333, 1.11429, -22.2441, 0.000924739, -46.1253
75, 1.24167, 1.12113, -22.5893, 0.000928583, -46.4571
75, 1.25000, 1.12801, -22.9333, 0.000932443, -46.7879
75, 1.25833, 1.13494, -23.2763, 0.00093632, -47.1178
76, 1.26667, 1.14191, -23.6183, 0.000940214, -47.4467
77, 1.27500, 1.14892, -23.9592, 0.000944123, -47.7746
77, 1.28333, 1.15597, -24.2991, 0.000948049, -48.1016
78, 1.29167, 1.16307, -24.638, 0.000951992, -48.4277
78, 1.30000, 1.17022, -24.976, 0.000955951, -48.7529
78, 1.30833, 1.1774, -25.313, 0.000959926, -49.0771
79, 1.31667, 1.18464, -25.6491, 0.000963919, -49.4004
80, 1.32500, 1.19191, -25.9843, 0.000967927, -49.7228
80, 1.33333, 1.19923, -26.3185, 0.000971952, -50.0443
81, 1.34167, 1.2066, -26.652, 0.000975994, -50.3649
81, 1.35000, 1.21401, -26.9846, 0.000980051, -50.6846
81, 1.35833, 1.22146, -27.3163, 0.000984126, -51.0034
82, 1.36667, 1.22896, -27.6473, 0.000988217, -51.3215
83, 1.37500, 1.23651, -27.9775, 0.000992325, -51.6386
83, 1.38333, 1.2441, -28.3069, 0.000996449, -51.9549
84, 1.39167, 1.25174, -28.6356, 0.00100059, -52.2704
84, 1.40000, 1.25942, -28.9635, 0.00100475, -52.5851
84, 1.40833, 1.26715, -29.2908, 0.00100892, -52.8989
85, 1.41667, 1.27493, -29.6174, 0.00101312, -53.212
86, 1.42500, 1.28275, -29.9432, 0.00101732, -53.5242
86, 1.43333, 1.29063, -30.2685, 0.00102155, -53.8357
87, 1.44167, 1.29854, -30.5931, 0.00102579, -54.1465
87, 1.45000, 1.30651, -30.9171, 0.00103005, -54.4565
87, 1.45833, 1.31452, -31.2405, 0.00103433, -54.7657
88, 1.46667, 1.32259, -31.5634, 0.00103862, -55.0742
89, 1.47500, 1.3307, -31.8856, 0.00104293, -55.382
89, 1.48333, 1.33886, -32.2074, 0.00104726, -55.6891
90, 1.49167, 1.34706, -32.5287, 0.00105161, -55.9955
90, 1.50000, 1.35532, -32.8494, 0.00105597, -56.3012
90, 1.50833, 1.36362, -33.1696, 0.00106035, -56.6063
91, 1.51667, 1.37198, -33.4895, 0.00106475, -56.9107
92, 1.52500, 1.38038, -33.8088, 0.00106917, -57.2145
92, 1.53333, 1.38884, -34.1278, 0.0010736, -57.5176
93, 1.54167, 1.39734, -34.4463, 0.00107805, -57.8201
93, 1.55000, 1.4059, -34.7645, 0.00108252, -58.122
93, 1.55833, 1.4145, -35.0823, 0.00108701, -58.4233
94, 1.56667, 1.42316, -35.3997, 0.00109151, -58.7241
94, 1.57500, 1.43186, -35.7168, 0.00109603, -59.0243
95, 1.58333, 1.44062, -36.0336, 0.00110058, -59.3239
96, 1.59167, 1.44943, -36.3501, 0.00110514, -59.6231
96, 1.60000, 1.45829, -36.6663, 0.00110971, -59.9216
96, 1.60833, 1.4672, -36.9823, 0.00111431, -60.2197
97, 1.61667, 1.47617, -37.298, 0.00111892, -60.5173
98, 1.62500, 1.48518, -37.6135, 0.00112355, -60.8144
98, 1.63333, 1.49425, -37.9288, 0.0011282, -61.111
99, 1.64167, 1.50337, -38.2439, 0.00113287, -61.4072
99, 1.65000, 1.51255, -38.5588, 0.00113756, -61.7029
99, 1.65833, 1.52178, -38.8736, 0.00114227, -61.9982
100, 1.66667, 1.53106, -39.1882, 0.00114699, -62.2931
101, 1.67500, 1.54039, -39.5027, 0.00115174, -62.5876
101, 1.68333, 1.54978, -39.8171, 0.0011565, -62.8817
102, 1.69167, 1.55922, -40.1314, 0.00116128, -63.1755
102, 1.70000, 1.56872, -40.4457, 0.00116608, -63.4689
102, 1.70833, 1.57827, -40.7598, 0.0011709, -63.7619
103, 1.71667, 1.58787, -41.074, 0.00117573, -64.0547
104, 1.72500, 1.59753, -41.3881, 0.00118059, -64.3471
104, 1.73333, 1.60724, -41.7023, 0.00118546, -64.6392
105, 1.74167, 1.61701, -42.0164, 0.00119036, -64.931
105, 1.75000, 1.62683, -42.3306, 0.00119527, -65.2226
105, 1.75833, 1.63671, -42.6448, 0.0012002, -65.5139
106, 1.76667, 1.64665, -42.9591, 0.00120515, -65.805
107, 1.77500, 1.65663, -43.2735, 0.00121012, -66.0958
107, 1.78333, 1.66668, -43.5879, 0.00121511, -66.3865
108, 1.79167, 1.67678, -43.9025, 0.00122012, -66.6769
108, 1.80000, 1.68693, -44.2172, 0.00122515, -66.9672
108, 1.80833, 1.69715, -44.532, 0.00123019, -67.2573
109, 1.81667, 1.70741, -44.8471, 0.00123526, -67.5472
109, 1.82500, 1.71774, -45.1622, 0.00124034, -67.837
110, 1.83333, 1.72812, -45.4776, 0.00124544, -68.1267
111, 1.84167, 1.73855, -45.7932, 0.00125056, -68.4163
111, 1.85000, 1.74904, -46.109, 0.0012557, -68.7058
111, 1.85833, 1.75959, -46.425, 0.00126086, -68.9952
112, 1.86667, 1.77019, -46.7414, 0.00126604, -69.2845
113, 1.87500, 1.78085, -47.0579, 0.00127123, -69.5738
113, 1.88333, 1.79157, -47.3748, 0.00127645, -69.863
114, 1.89167, 1.80234, -47.6919, 0.00128168, -70.1523
114, 1.90000, 1.81317, -48.0094, 0.00128693, -70.4415
114, 1.90833, 1.82405, -48.3272, 0.0012922, -70.7307
115, 1.91667, 1.83499, -48.6454, 0.00129749, -71.02
116, 1.92500, 1.84599, -48.9639, 0.00130279, -71.3092
116, 1.93333, 1.85704, -49.2827, 0.00130811, -71.5986
117, 1.94167, 1.86815, -49.602, 0.00131345, -71.888
117, 1.95000, 1.87931, -49.9217, 0.00131881, -72.1774
117, 1.95833, 1.89053, -50.2418, 0.00132418, -72.467
118, 1.96667, 1.9018, -50.5623, 0.00132957, -72.7567
119, 1.97500, 1.91313, -50.8833, 0.00133498, -73.0464
119, 1.98333, 1.92451, -51.2047, 0.00134041, -73.3363
120, 1.99167, 1.93595, -51.5266, 0.00134585, -73.6264
120, 2.00000, 1.94744, -51.849, 0.00135131, -73.9166
120, 2.00833, 1.95899, -52.1719, 0.00135678, -74.207
121, 2.01667, 1.97059, -52.4953, 0.00136227, -74.4976
122, 2.02500, 1.98224, -52.8192, 0.00136778, -74.7883
122, 2.03333, 1.99394, -53.1436, 0.0013733, -75.0793
123, 2.04167, 2.0057, -53.4687, 0.00137883, -75.3705
123, 2.05000, 2.01751, -53.7942, 0.00138438, -75.6618
123, 2.05833, 2.02937, -54.1203, 0.00138994, -75.9535
124, 2.06667, 2.04129, -54.4471, 0.00139552, -76.2454
125, 2.07500, 2.05325, -54.7744, 0.00140111, -76.5376
125, 2.08333, 2.06527, -55.1023, 0.00140672, -76.83
126, 2.09167, 2.07733, -55.4308, 0.00141233, -77.1228
126, 2.10000, 2.08944, -55.76, 0.00141796, -77.4158
126, 2.10833, 2.1016, -56.0897, 0.0014236, -77.7091
127, 2.11667, 2.11381, -56.4202, 0.00142926, -78.0028
128, 2.12500, 2.12607, -56.7513, 0.00143492, -78.2968
128, 2.13333, 2.13837, -57.083, 0.00144059, -78.591
129, 2.14167, 2.15072, -57.4154, 0.00144628, -78.8857
129, 2.15000, 2.16311, -57.7485, 0.00145197, -79.1807
129, 2.15833, 2.17554, -58.0823, 0.00145767, -79.4761
130, 2.16667, 2.18803, -58.4167, 0.00146338, -79.7718
131, 2.17500, 2.20055, -58.7519, 0.0014691, -80.0679
131, 2.18333, 2.21311, -59.0877, 0.00147482, -80.3643
132, 2.19167, 2.22571, -59.4243, 0.00148055, -80.6612
132, 2.20000, 2.23835, -59.7616, 0.00148629, -80.9585
132, 2.20833, 2.25103, -60.0996, 0.00149203, -81.2561
133, 2.21667, 2.26375, -60.4383, 0.00149777, -81.5541
134, 2.22500, 2.2765, -60.7777, 0.00150352, -81.8526
134, 2.23333, 2.28929, -61.1178, 0.00150927, -82.1514
135, 2.24167, 2.30211, -61.4587, 0.00151503, -82.4506
135, 2.25000, 2.31496, -61.8003, 0.00152078, -82.7503
135, 2.25833, 2.32784, -62.1426, 0.00152654, -83.0503
136, 2.26667, 2.34076, -62.4857, 0.00153229, -83.3507
137, 2.27500, 2.3537, -62.8294, 0.00153804, -83.6516
137, 2.28333, 2.36666, -63.1739, 0.00154379, -83.9528
138, 2.29167, 2.37965, -63.5191, 0.00154954, -84.2545
138, 2.30000, 2.39267, -63.8649, 0.00155529, -84.5565
138, 2.30833, 2.4057, -64.2115, 0.00156102, -84.8589
