Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
60, 1.00000, 14032.6, -1.61845, 14528.3, -121.925, 14471.7, 118.578, 52.1875, -13.9425, 41.1785, -127.63, 39.4006, 116.973
60, 1.00833, 12906.6, -1.00914, 13798.3, -122.059, 13748.8, 119.053, 101.258, -27.0624, 79.3358, -144.144, 73.6513, 100.663
61, 1.01667, 0.0298699, -25.8018, 0.674671, -82.3604, 0.681791, 97.5671, 0.000195334, -90.1568, 0.00187904, -88.4966, 0.00173855, 94.5187
62, 1.02500, 0.0301068, -25.9257, 0.677053, -82.1575, 0.684185, 97.7725, 0.000196067, -89.9867, 0.00188133, -88.0062, 0.00174116, 95.0427
62, 1.03333, 0.0303438, -26.0486, 0.679448, -81.9561, 0.686593, 97.9765, 0.0001968, -89.8184, 0.00188371, -87.5164, 0.00174386, 95.5661
63, 1.04167, 0.0305811, -26.1705, 0.681856, -81.7562, 0.689015, 98.1791, 0.000197533, -89.6516, 0.00188617, -87.0271, 0.00174665, 96.0889
63, 1.05000, 0.0308184, -26.2914, 0.684277, -81.5578, 0.691449, 98.3801, 0.000198266, -89.4864, 0.00188871, -86.5383, 0.00174953, 96.6111
63, 1.05833, 0.0310559, -26.4113, 0.68671, -81.3608, 0.693897, 98.5798, 0.000198999, -89.3228, 0.00189133, -86.0501, 0.0017525, 97.1326
64, 1.06667, 0.0312936, -26.5304, 0.689157, -81.1653, 0.696358, 98.778, 0.000199733, -89.1605, 0.00189404, -85.5623, 0.00175556, 97.6537
65, 1.07500, 0.0315314, -26.6484, 0.691616, -80.9713, 0.698832, 98.9747, 0.000200467, -88.9997, 0.00189684, -85.075, 0.00175871, 98.1741
65, 1.08333, 0.0317693, -26.7656, 0.694088, -80.7787, 0.701319, 99.17, 0.000201201, -88.8402, 0.00189972, -84.5882, 0.00176196, 98.694
66, 1.09167, 0.0320075, -26.882, 0.696572, -80.5875, 0.703819, 99.3639, 0.000201936, -88.6821, 0.00190269, -84.1017, 0.0017653, 99.2133
