Freq, Harmonic, V1, VAngle1, I1, IAngle1
60, 1.00000, 14806.8, -120.952, 0.59758, -142.325
60, 1.00833, 14435.9, -120.871, 1.21946, -145.62
61, 1.01667, 1.33393, -85.6241, 5.50023E-005, -106.314
62, 1.02500, 1.33851, -85.4549, 5.50771E-005, -106.086
62, 1.03333, 1.34312, -85.2867, 5.5153E-005, -105.86
63, 1.04167, 1.34777, -85.1196, 5.523E-005, -105.636
63, 1.05000, 1.35246, -84.9536, 5.5308E-005, -105.414
63, 1.05833, 1.35719, -84.7887, 5.53869E-005, -105.193
64, 1.06667, 1.36195, -84.6248, 5.54669E-005, -104.974
65, 1.07500, 1.36675, -84.462, 5.55478E-005, -104.757
65, 1.08333, 1.3716, -84.3003, 5.56297E-005, -104.541
66, 1.09167, 1.37647, -84.1397, 5.57125E-005, -104.326
66, 1.10000, 1.38139, -83.9802, 5.57963E-005, -104.114
66, 1.10833, 1.38635, -83.8218, 5.5881E-005, -103.902
67, 1.11667, 1.39134, -83.6644, 5.59666E-005, -103.692
68, 1.12500, 1.39637, -83.5083, 5.60531E-005, -103.484
68, 1.13333, 1.40144, -83.3532, 5.61405E-005, -103.277
69, 1.14167, 1.40654, -83.1992, 5.62287E-005, -103.071
69, 1.15000, 1.41169, -83.0463, 5.63178E-005, -102.867
69, 1.15833, 1.41687, -82.8946, 5.64078E-005, -102.664
70, 1.16667, 1.42209, -82.7439, 5.64986E-005, -102.462
71, 1.17500, 1.42735, -82.5944, 5.65903E-005, -102.262
71, 1.18333, 1.43264, -82.446, 5.66828E-005, -102.063
72, 1.19167, 1.43797, -82.2988, 5.67761E-005, -101.865
72, 1.20000, 1.44334, -82.1526, 5.68702E-005, -101.669
72, 1.20833, 1.44875, -82.0076, 5.69652E-005, -101.474
73, 1.21667, 1.4542, -81.8636, 5.70609E-005, -101.28
74, 1.22500, 1.45968, -81.7208, 5.71574E-005, -101.087
74, 1.23333, 1.4652, -81.5792, 5.72547E-005, -100.896
75, 1.24167, 1.47076, -81.4386, 5.73528E-005, -100.705
75, 1.25000, 1.47636, -81.2991, 5.74517E-005, -100.516
75, 1.25833, 1.48199, -81.1608, 5.75513E-005, -100.328
76, 1.26667, 1.48766, -81.0236, 5.76517E-005, -100.141
77, 1.27500, 1.49337, -80.8875, 5.77529E-005, -99.9549
77, 1.28333, 1.49912, -80.7525, 5.78548E-005, -99.7701
78, 1.29167, 1.50491, -80.6186, 5.79575E-005, -99.5863
78, 1.30000, 1.51073, -80.4858, 5.80609E-005, -99.4036
78, 1.30833, 1.51659, -80.3541, 5.81651E-005, -99.2219
79, 1.31667, 1.52249, -80.2236, 5.827E-005, -99.0412
80, 1.32500, 1.52843, -80.0941, 5.83756E-005, -98.8615
80, 1.33333, 1.53441, -79.9657, 5.8482E-005, -98.6828
81, 1.34167, 1.54042, -79.8384, 5.85891E-005, -98.5051
81, 1.35000, 1.54648, -79.7123, 5.8697E-005, -98.3284
81, 1.35833, 1.55257, -79.5872, 5.88055E-005, -98.1526
82, 1.36667, 1.5587, -79.4632, 5.89148E-005, -97.9777
83, 1.37500, 1.56487, -79.3403, 5.90249E-005, -97.8037
83, 1.38333, 1.57108, -79.2184, 5.91356E-005, -97.6307
84, 1.39167, 1.57732, -79.0977, 5.92471E-005, -97.4585
84, 1.40000, 1.58361, -78.978, 5.93593E-005, -97.2872
84, 1.40833, 1.58993, -78.8594, 5.94723E-005, -97.1168
85, 1.41667, 1.5963, -78.7419, 5.95859E-005, -96.9472
86, 1.42500, 1.6027, -78.6254, 5.97003E-005, -96.7785
86, 1.43333, 1.60914, -78.51, 5.98154E-005, -96.6105
87, 1.44167, 1.61562, -78.3956, 5.99313E-005, -96.4434
87, 1.45000, 1.62214, -78.2823, 6.00478E-005, -96.2771
87, 1.45833, 1.6287, -78.1701, 6.01651E-005, -96.1116
88, 1.46667, 1.6353, -78.0589, 6.02832E-005, -95.9469
89, 1.47500, 1.64194, -77.9488, 6.04019E-005, -95.783
89, 1.48333, 1.64862, -77.8397, 6.05214E-005, -95.6198
90, 1.49167, 1.65534, -77.7317, 6.06416E-005, -95.4573
90, 1.50000, 1.66211, -77.6246, 6.07626E-005, -95.2956
90, 1.50833, 1.66891, -77.5187, 6.08843E-005, -95.1346
91, 1.51667, 1.67575, -77.4137, 6.10068E-005, -94.9743
92, 1.52500, 1.68263, -77.3098, 6.113E-005, -94.8147
92, 1.53333, 1.68956, -77.2069, 6.1254E-005, -94.6559
93, 1.54167, 1.69652, -77.105, 6.13787E-005, -94.4977
93, 1.55000, 1.70353, -77.0041, 6.15042E-005, -94.3402
93, 1.55833, 1.71058, -76.9043, 6.16304E-005, -94.1833
94, 1.56667, 1.71767, -76.8054, 6.17574E-005, -94.0271
94, 1.57500, 1.7248, -76.7076, 6.18852E-005, -93.8716
95, 1.58333, 1.73197, -76.6107, 6.20138E-005, -93.7167
96, 1.59167, 1.73919, -76.5149, 6.21431E-005, -93.5625
96, 1.60000, 1.74645, -76.4201, 6.22732E-005, -93.4088
96, 1.60833, 1.75375, -76.3262, 6.24041E-005, -93.2558
97, 1.61667, 1.7611, -76.2333, 6.25359E-005, -93.1034
98, 1.62500, 1.76848, -76.1414, 6.26684E-005, -92.9516
98, 1.63333, 1.77592, -76.0505, 6.28017E-005, -92.8004
99, 1.64167, 1.78339, -75.9606, 6.29359E-005, -92.6497
99, 1.65000, 1.79091, -75.8717, 6.30709E-005, -92.4997
99, 1.65833, 1.79847, -75.7837, 6.32067E-005, -92.3502
100, 1.66667, 1.80608, -75.6967, 6.33433E-005, -92.2013
101, 1.67500, 1.81374, -75.6107, 6.34808E-005, -92.053
101, 1.68333, 1.82143, -75.5256, 6.36192E-005, -91.9052
102, 1.69167, 1.82918, -75.4415, 6.37584E-005, -91.7579
102, 1.70000, 1.83697, -75.3583, 6.38984E-005, -91.6112
102, 1.70833, 1.8448, -75.2761, 6.40394E-005, -91.465
103, 1.71667, 1.85268, -75.1948, 6.41812E-005, -91.3193
104, 1.72500, 1.86061, -75.1145, 6.43239E-005, -91.1742
104, 1.73333, 1.86859, -75.0352, 6.44675E-005, -91.0296
105, 1.74167, 1.87661, -74.9568, 6.46121E-005, -90.8855
105, 1.75000, 1.88468, -74.8793, 6.47575E-005, -90.7419
105, 1.75833, 1.89279, -74.8028, 6.49039E-005, -90.5988
106, 1.76667, 1.90096, -74.7272, 6.50512E-005, -90.4562
107, 1.77500, 1.90917, -74.6526, 6.51995E-005, -90.3141
107, 1.78333, 1.91743, -74.5788, 6.53487E-005, -90.1725
108, 1.79167, 1.92575, -74.5061, 6.54989E-005, -90.0314
108, 1.80000, 1.93411, -74.4342, 6.565E-005, -89.8907
108, 1.80833, 1.94252, -74.3633, 6.58022E-005, -89.7506
109, 1.81667, 1.95098, -74.2933, 6.59554E-005, -89.6109
109, 1.82500, 1.95949, -74.2242, 6.61095E-005, -89.4717
110, 1.83333, 1.96805, -74.1561, 6.62647E-005, -89.3329
111, 1.84167, 1.97667, -74.0889, 6.64209E-005, -89.1947
111, 1.85000, 1.98534, -74.0226, 6.65782E-005, -89.0569
111, 1.85833, 1.99405, -73.9572, 6.67365E-005, -88.9195
112, 1.86667, 2.00283, -73.8927, 6.68959E-005, -88.7826
113, 1.87500, 2.01165, -73.8292, 6.70564E-005, -88.6462
113, 1.88333, 2.02053, -73.7666, 6.7218E-005, -88.5102
114, 1.89167, 2.02946, -73.7049, 6.73806E-005, -88.3747
114, 1.90000, 2.03845, -73.6441, 6.75444E-005, -88.2396
114, 1.90833, 2.04749, -73.5842, 6.77094E-005, -88.105
115, 1.91667, 2.05659, -73.5253, 6.78755E-005, -87.9708
116, 1.92500, 2.06574, -73.4673, 6.80427E-005, -87.8372
116, 1.93333, 2.07495, -73.4102, 6.82111E-005, -87.7039
117, 1.94167, 2.08422, -73.354, 6.83807E-005, -87.5711
117, 1.95000, 2.09354, -73.2987, 6.85515E-005, -87.4387
117, 1.95833, 2.10292, -73.2444, 6.87236E-005, -87.3068
118, 1.96667, 2.11236, -73.191, 6.88968E-005, -87.1754
119, 1.97500, 2.12186, -73.1385, 6.90713E-005, -87.0444
119, 1.98333, 2.13142, -73.087, 6.92471E-005, -86.9139
120, 1.99167, 2.14104, -73.0363, 6.94242E-005, -86.7838
120, 2.00000, 2.15072, -72.9866, 6.96025E-005, -86.6542
120, 2.00833, 2.16046, -72.9379, 6.97822E-005, -86.525
121, 2.01667, 2.17026, -72.89, 6.99631E-005, -86.3963
122, 2.02500, 2.18012, -72.8431, 7.01455E-005, -86.2681
122, 2.03333, 2.19005, -72.7972, 7.03291E-005, -86.1403
123, 2.04167, 2.20004, -72.7522, 7.05142E-005, -86.013
123, 2.05000, 2.21009, -72.7081, 7.07006E-005, -85.8862
123, 2.05833, 2.22021, -72.665, 7.08885E-005, -85.7599
124, 2.06667, 2.23039, -72.6228, 7.10778E-005, -85.634
125, 2.07500, 2.24064, -72.5816, 7.12685E-005, -85.5086
125, 2.08333, 2.25096, -72.5413, 7.14607E-005, -85.3838
126, 2.09167, 2.26134, -72.5021, 7.16544E-005, -85.2594
126, 2.10000, 2.27179, -72.4637, 7.18495E-005, -85.1355
126, 2.10833, 2.28231, -72.4264, 7.20462E-005, -85.0121
127, 2.11667, 2.2929, -72.39, 7.22444E-005, -84.8892
128, 2.12500, 2.30356, -72.3547, 7.24441E-005, -84.7669
128, 2.13333, 2.31428, -72.3203, 7.26454E-005, -84.6451
129, 2.14167, 2.32508, -72.2869, 7.28483E-005, -84.5237
129, 2.15000, 2.33595, -72.2545, 7.30528E-005, -84.403
129, 2.15833, 2.34689, -72.2231, 7.3259E-005, -84.2828
130, 2.16667, 2.35791, -72.1928, 7.34667E-005, -84.1631
131, 2.17500, 2.369, -72.1634, 7.36762E-005, -84.044
131, 2.18333, 2.38016, -72.1351, 7.38872E-005, -83.9255
132, 2.19167, 2.3914, -72.1079, 7.41001E-005, -83.8075
132, 2.20000, 2.40271, -72.0816, 7.43146E-005, -83.6901
132, 2.20833, 2.4141, -72.0565, 7.45308E-005, -83.5734
133, 2.21667, 2.42557, -72.0324, 7.47488E-005, -83.4572
134, 2.22500, 2.43711, -72.0093, 7.49686E-005, -83.3416
134, 2.23333, 2.44873, -71.9874, 7.51901E-005, -83.2267
135, 2.24167, 2.46043, -71.9665, 7.54135E-005, -83.1124
135, 2.25000, 2.47221, -71.9467, 7.56387E-005, -82.9987
135, 2.25833, 2.48407, -71.9281, 7.58657E-005, -82.8857
136, 2.26667, 2.49602, -71.9105, 7.60947E-005, -82.7734
137, 2.27500, 2.50804, -71.8941, 7.63255E-005, -82.6618
137, 2.28333, 2.52015, -71.8789, 7.65581E-005, -82.5508
138, 2.29167, 2.53234, -71.8647, 7.67928E-005, -82.4405
