Freq, Harmonic, V1, VAngle1, I1, IAngle1
60, 1.00000, 14261.1, -123.284, 0.241079, -68.862
60, 1.00833, 12780.2, -123.5, 0.283062, -101.476
61, 1.01667, 39.1631, -28.2018, 0.000670807, 27.5294
62, 1.02500, 39.2993, -28.0489, 0.000678094, 28.0317
62, 1.03333, 39.4364, -27.8972, 0.00068545, 28.5275
63, 1.04167, 39.5745, -27.7465, 0.000692877, 29.0171
63, 1.05000, 39.7135, -27.597, 0.000700374, 29.5004
63, 1.05833, 39.8534, -27.4486, 0.000707941, 29.9775
64, 1.06667, 39.9943, -27.3013, 0.00071558, 30.4487
65, 1.07500, 40.1361, -27.1552, 0.000723288, 30.9139
65, 1.08333, 40.2789, -27.0102, 0.000731068, 31.3733
66, 1.09167, 40.4226, -26.8663, 0.00073892, 31.827
66, 1.10000, 40.5673, -26.7235, 0.000746843, 32.2749
66, 1.10833, 40.7129, -26.5819, 0.000754838, 32.7173
67, 1.11667, 40.8594, -26.4414, 0.000762906, 33.1542
68, 1.12500, 41.0069, -26.302, 0.000771046, 33.5857
68, 1.13333, 41.1553, -26.1638, 0.000779258, 34.0118
69, 1.14167, 41.3046, -26.0267, 0.000787545, 34.4328
69, 1.15000, 41.4549, -25.8907, 0.000795903, 34.8485
69, 1.15833, 41.6061, -25.7559, 0.000804336, 35.2591
70, 1.16667, 41.7583, -25.6222, 0.000812843, 35.6648
71, 1.17500, 41.9114, -25.4896, 0.000821424, 36.0655
71, 1.18333, 42.0654, -25.3581, 0.000830079, 36.4613
72, 1.19167, 42.2204, -25.2278, 0.00083881, 36.8523
72, 1.20000, 42.3763, -25.0986, 0.000847616, 37.2386
72, 1.20833, 42.5331, -24.9705, 0.000856496, 37.6202
73, 1.21667, 42.6909, -24.8436, 0.000865454, 37.9972
74, 1.22500, 42.8496, -24.7177, 0.000874487, 38.3697
74, 1.23333, 43.0092, -24.593, 0.000883597, 38.7377
75, 1.24167, 43.1698, -24.4695, 0.000892784, 39.1013
75, 1.25000, 43.3313, -24.347, 0.000902048, 39.4605
75, 1.25833, 43.4937, -24.2256, 0.000911389, 39.8154
76, 1.26667, 43.6571, -24.1054, 0.000920809, 40.1661
77, 1.27500, 43.8214, -23.9863, 0.000930306, 40.5126
77, 1.28333, 43.9867, -23.8683, 0.000939882, 40.8549
78, 1.29167, 44.1529, -23.7514, 0.000949538, 41.1933
78, 1.30000, 44.32, -23.6356, 0.000959273, 41.5275
78, 1.30833, 44.4881, -23.5209, 0.000969087, 41.8578
79, 1.31667, 44.6571, -23.4073, 0.000978982, 42.1842
80, 1.32500, 44.8271, -23.2949, 0.000988957, 42.5068
80, 1.33333, 44.998, -23.1835, 0.000999012, 42.8254
81, 1.34167, 45.1698, -23.0732, 0.00100915, 43.1404
81, 1.35000, 45.3426, -22.964, 0.00101937, 43.4516
81, 1.35833, 45.5163, -22.8559, 0.00102967, 43.7591
82, 1.36667, 45.691, -22.7489, 0.00104005, 44.0631
83, 1.37500, 45.8667, -22.643, 0.00105052, 44.3634
83, 1.38333, 46.0432, -22.5381, 0.00106107, 44.6601
84, 1.39167, 46.2208, -22.4343, 0.0010717, 44.9534
84, 1.40000, 46.3993, -22.3317, 0.00108242, 45.2433
84, 1.40833, 46.5787, -22.2301, 0.00109322, 45.5296
85, 1.41667, 46.7591, -22.1295, 0.00110411, 45.8127
86, 1.42500, 46.9404, -22.0301, 0.00111508, 46.0924
86, 1.43333, 47.1227, -21.9317, 0.00112614, 46.3688
87, 1.44167, 47.306, -21.8343, 0.00113728, 46.6419
87, 1.45000, 47.4902, -21.738, 0.00114851, 46.9118
87, 1.45833, 47.6753, -21.6428, 0.00115983, 47.1786
88, 1.46667, 47.8615, -21.5487, 0.00117124, 47.4422
89, 1.47500, 48.0486, -21.4555, 0.00118273, 47.7027
89, 1.48333, 48.2366, -21.3635, 0.00119431, 47.96
90, 1.49167, 48.4257, -21.2725, 0.00120598, 48.2144
90, 1.50000, 48.6157, -21.1825, 0.00121774, 48.4658
90, 1.50833, 48.8067, -21.0936, 0.00122959, 48.7141
91, 1.51667, 48.9986, -21.0057, 0.00124153, 48.9596
92, 1.52500, 49.1916, -20.9188, 0.00125356, 49.2021
92, 1.53333, 49.3855, -20.833, 0.00126568, 49.4418
93, 1.54167, 49.5804, -20.7482, 0.00127789, 49.6786
93, 1.55000, 49.7762, -20.6644, 0.0012902, 49.9126
93, 1.55833, 49.9731, -20.5817, 0.00130259, 50.1437
94, 1.56667, 50.171, -20.5, 0.00131508, 50.3722
94, 1.57500, 50.3698, -20.4193, 0.00132767, 50.5979
95, 1.58333, 50.5696, -20.3396, 0.00134035, 50.8209
96, 1.59167, 50.7705, -20.2609, 0.00135312, 51.0413
96, 1.60000, 50.9723, -20.1832, 0.00136599, 51.259
96, 1.60833, 51.1751, -20.1066, 0.00137895, 51.474
97, 1.61667, 51.3789, -20.0309, 0.00139201, 51.6865
98, 1.62500, 51.5837, -19.9563, 0.00140516, 51.8965
98, 1.63333, 51.7896, -19.8826, 0.00141841, 52.1038
99, 1.64167, 51.9964, -19.81, 0.00143176, 52.3087
99, 1.65000, 52.2043, -19.7383, 0.00144521, 52.5111
99, 1.65833, 52.4132, -19.6676, 0.00145876, 52.711
100, 1.66667, 52.6231, -19.5979, 0.0014724, 52.9085
101, 1.67500, 52.834, -19.5292, 0.00148615, 53.1035
101, 1.68333, 53.0459, -19.4615, 0.00149999, 53.2962
102, 1.69167, 53.2589, -19.3948, 0.00151394, 53.4865
102, 1.70000, 53.4729, -19.329, 0.00152798, 53.6744
102, 1.70833, 53.6879, -19.2642, 0.00154213, 53.86
103, 1.71667, 53.904, -19.2004, 0.00155638, 54.0433
104, 1.72500, 54.1211, -19.1375, 0.00157073, 54.2243
104, 1.73333, 54.3393, -19.0757, 0.00158519, 54.4031
105, 1.74167, 54.5585, -19.0147, 0.00159975, 54.5796
105, 1.75000, 54.7787, -18.9548, 0.00161442, 54.7539
105, 1.75833, 55, -18.8958, 0.00162918, 54.926
106, 1.76667, 55.2224, -18.8378, 0.00164406, 55.0959
107, 1.77500, 55.4458, -18.7807, 0.00165904, 55.2636
107, 1.78333, 55.6703, -18.7245, 0.00167413, 55.4292
108, 1.79167, 55.8959, -18.6694, 0.00168933, 55.5927
108, 1.80000, 56.1225, -18.6151, 0.00170463, 55.7541
108, 1.80833, 56.3502, -18.5619, 0.00172004, 55.9133
109, 1.81667, 56.579, -18.5095, 0.00173556, 56.0705
109, 1.82500, 56.8089, -18.4581, 0.00175119, 56.2257
110, 1.83333, 57.0398, -18.4077, 0.00176693, 56.3788
111, 1.84167, 57.2718, -18.3581, 0.00178279, 56.5299
111, 1.85000, 57.505, -18.3096, 0.00179875, 56.679
111, 1.85833, 57.7392, -18.2619, 0.00181482, 56.8261
112, 1.86667, 57.9745, -18.2152, 0.00183101, 56.9712
113, 1.87500, 58.2109, -18.1694, 0.00184731, 57.1144
113, 1.88333, 58.4485, -18.1245, 0.00186373, 57.2556
114, 1.89167, 58.6871, -18.0806, 0.00188026, 57.3949
114, 1.90000, 58.9269, -18.0376, 0.0018969, 57.5323
114, 1.90833, 59.1678, -17.9955, 0.00191366, 57.6678
115, 1.91667, 59.4098, -17.9543, 0.00193054, 57.8014
116, 1.92500, 59.6529, -17.9141, 0.00194753, 57.9332
116, 1.93333, 59.8972, -17.8748, 0.00196464, 58.0631
117, 1.94167, 60.1426, -17.8364, 0.00198187, 58.1911
117, 1.95000, 60.3891, -17.7989, 0.00199922, 58.3174
117, 1.95833, 60.6368, -17.7623, 0.00201668, 58.4418
118, 1.96667, 60.8857, -17.7266, 0.00203427, 58.5645
119, 1.97500, 61.1356, -17.6918, 0.00205198, 58.6853
119, 1.98333, 61.3868, -17.658, 0.00206981, 58.8044
120, 1.99167, 61.6391, -17.625, 0.00208777, 58.9217
120, 2.00000, 61.8925, -17.5929, 0.00210584, 59.0373
120, 2.00833, 62.1471, -17.5618, 0.00212404, 59.1511
121, 2.01667, 62.403, -17.5316, 0.00214236, 59.2632
122, 2.02500, 62.6599, -17.5022, 0.00216081, 59.3736
122, 2.03333, 62.9181, -17.4738, 0.00217938, 59.4823
123, 2.04167, 63.1775, -17.4462, 0.00219808, 59.5893
123, 2.05000, 63.438, -17.4195, 0.00221691, 59.6947
123, 2.05833, 63.6997, -17.3938, 0.00223586, 59.7984
124, 2.06667, 63.9626, -17.3689, 0.00225495, 59.9004
125, 2.07500, 64.2268, -17.3449, 0.00227416, 60.0008
125, 2.08333, 64.4921, -17.3219, 0.0022935, 60.0995
126, 2.09167, 64.7586, -17.2997, 0.00231297, 60.1966
126, 2.10000, 65.0264, -17.2784, 0.00233257, 60.2921
126, 2.10833, 65.2953, -17.2579, 0.00235231, 60.3861
127, 2.11667, 65.5656, -17.2384, 0.00237218, 60.4784
128, 2.12500, 65.837, -17.2198, 0.00239217, 60.5691
128, 2.13333, 66.1096, -17.202, 0.00241231, 60.6583
129, 2.14167, 66.3835, -17.1851, 0.00243258, 60.7459
129, 2.15000, 66.6586, -17.1691, 0.00245298, 60.8319
129, 2.15833, 66.935, -17.154, 0.00247352, 60.9164
130, 2.16667, 67.2126, -17.1397, 0.0024942, 60.9994
131, 2.17500, 67.4915, -17.1264, 0.00251501, 61.0809
131, 2.18333, 67.7716, -17.1139, 0.00253596, 61.1608
132, 2.19167, 68.053, -17.1023, 0.00255706, 61.2392
132, 2.20000, 68.3356, -17.0915, 0.00257829, 61.3162
132, 2.20833, 68.6195, -17.0817, 0.00259966, 61.3916
133, 2.21667, 68.9047, -17.0727, 0.00262117, 61.4656
134, 2.22500, 69.1912, -17.0646, 0.00264283, 61.538
134, 2.23333, 69.4789, -17.0573, 0.00266462, 61.6091
135, 2.24167, 69.768, -17.0509, 0.00268656, 61.6786
135, 2.25000, 70.0583, -17.0454, 0.00270865, 61.7467
135, 2.25833, 70.3499, -17.0408, 0.00273088, 61.8134
136, 2.26667, 70.6428, -17.037, 0.00275325, 61.8786
137, 2.27500, 70.937, -17.0341, 0.00277577, 61.9425
137, 2.28333, 71.2325, -17.032, 0.00279844, 62.0049
138, 2.29167, 71.5293, -17.0308, 0.00282126, 62.0659
138, 2.30000, 71.8274, -17.0305, 0.00284423, 62.1254
138, 2.30833, 72.1269, -17.031, 0.00286734, 62.1836
139, 2.31667, 72.4277, -17.0324, 0.00289061, 62.2405
140, 2.32500, 72.7297, -17.0346, 0.00291402, 62.2959
140, 2.33333, 73.0331, -17.0377, 0.00293759, 62.35
141, 2.34167, 73.3379, -17.0416, 0.00296131, 62.4027
141, 2.35000, 73.644, -17.0464, 0.00298518, 62.454
141, 2.35833, 73.9514, -17.0521, 0.00300921, 62.504
142, 2.36667, 74.2602, -17.0586, 0.00303339, 62.5527
143, 2.37500, 74.5703, -17.0659, 0.00305773, 62.6
143, 2.38333, 74.8817, -17.0741, 0.00308222, 62.646
144, 2.39167, 75.1946, -17.0831, 0.00310688, 62.6907
144, 2.40000, 75.5088, -17.093, 0.00313169, 62.734
144, 2.40833, 75.8243, -17.1037, 0.00315665, 62.7761
145, 2.41667, 76.1412, -17.1152, 0.00318178, 62.8169
146, 2.42500, 76.4595, -17.1276, 0.00320707, 62.8563
146, 2.43333, 76.7792, -17.1408, 0.00323252, 62.8945
147, 2.44167, 77.1002, -17.1548, 0.00325813, 62.9315
147, 2.45000, 77.4226, -17.1697, 0.00328391, 62.9671
147, 2.45833, 77.7465, -17.1854, 0.00330984, 63.0015
148, 2.46667, 78.0717, -17.2019, 0.00333595, 63.0346
149, 2.47500, 78.3983, -17.2193, 0.00336222, 63.0665
149, 2.48333, 78.7263, -17.2374, 0.00338865, 63.0971
150, 2.49167, 79.0558, -17.2564, 0.00341525, 63.1266
150, 2.50000, 79.3866, -17.2762, 0.00344202, 63.1548
150, 2.50833, 79.7188, -17.2968, 0.00346896, 63.1817
151, 2.51667, 80.0525, -17.3182, 0.00349607, 63.2075
152, 2.52500, 80.3876, -17.3405, 0.00352335, 63.232
152, 2.53333, 80.7242, -17.3635, 0.0035508, 63.2554
153, 2.54167, 81.0622, -17.3873, 0.00357842, 63.2775
153, 2.55000, 81.4016, -17.412, 0.00360622, 63.2985
153, 2.55833, 81.7425, -17.4374, 0.00363419, 63.3183
154, 2.56667, 82.0848, -17.4636, 0.00366233, 63.337
155, 2.57500, 82.4286, -17.4906, 0.00369066, 63.3544
155, 2.58333, 82.7739, -17.5184, 0.00371915, 63.3708
156, 2.59167, 83.1207, -17.547, 0.00374783, 63.3859
156, 2.60000, 83.4689, -17.5763, 0.00377669, 63.4
156, 2.60833, 83.8186, -17.6065, 0.00380573, 63.4129
157, 2.61667, 84.1699, -17.6374, 0.00383495, 63.4246
158, 2.62500, 84.5226, -17.6691, 0.00386435, 63.4353
158, 2.63333, 84.8768, -17.7015, 0.00389393, 63.4448
159, 2.64167, 85.2327, -17.7347, 0.0039237, 63.4533
159, 2.65000, 85.59, -17.7687, 0.00395365, 63.4606
159, 2.65833, 85.9488, -17.8034, 0.00398379, 63.4669
160, 2.66667, 86.3093, -17.8389, 0.00401413, 63.472
161, 2.67500, 86.6712, -17.8751, 0.00404464, 63.4761
161, 2.68333, 87.0348, -17.9121, 0.00407535, 63.4791
162, 2.69167, 87.4, -17.9499, 0.00410625, 63.481
162, 2.70000, 87.7667, -17.9883, 0.00413735, 63.4819
162, 2.70833, 88.135, -18.0275, 0.00416863, 63.4818
163, 2.71667, 88.505, -18.0675, 0.00420012, 63.4805
164, 2.72500, 88.8766, -18.1082, 0.0042318, 63.4783
164, 2.73333, 89.2499, -18.1496, 0.00426368, 63.475
165, 2.74167, 89.6248, -18.1917, 0.00429576, 63.4707
165, 2.75000, 90.0014, -18.2346, 0.00432804, 63.4653
165, 2.75833, 90.3797, -18.2782, 0.00436052, 63.459
166, 2.76667, 90.7597, -18.3225, 0.00439321, 63.4516
167, 2.77500, 91.1414, -18.3675, 0.00442611, 63.4432
167, 2.78333, 91.5248, -18.4133, 0.00445921, 63.4338
168, 2.79167, 91.9101, -18.4598, 0.00449252, 63.4234
168, 2.80000, 92.2971, -18.507, 0.00452604, 63.412
168, 2.80833, 92.6858, -18.5549, 0.00455978, 63.3996
169, 2.81667, 93.0764, -18.6035, 0.00459373, 63.3863
170, 2.82500, 93.4688, -18.6528, 0.00462789, 63.3719
170, 2.83333, 93.8631, -18.7029, 0.00466227, 63.3566
171, 2.84167, 94.2593, -18.7536, 0.00469688, 63.3402
171, 2.85000, 94.6573, -18.8051, 0.0047317, 63.323
171, 2.85833, 95.0572, -18.8573, 0.00476675, 63.3047
172, 2.86667, 95.4591, -18.9102, 0.00480202, 63.2854
173, 2.87500, 95.8628, -18.9638, 0.00483752, 63.2652
173, 2.88333, 96.2686, -19.0182, 0.00487325, 63.244
174, 2.89167, 96.6764, -19.0733, 0.00490922, 63.2219
174, 2.90000, 97.0862, -19.129, 0.00494542, 63.1988
174, 2.90833, 97.498, -19.1855, 0.00498185, 63.1747
175, 2.91667, 97.912, -19.2428, 0.00501852, 63.1496
176, 2.92500, 98.328, -19.3008, 0.00505543, 63.1236
176, 2.93333, 98.7461, -19.3595, 0.00509258, 63.0965
177, 2.94167, 99.1664, -19.4189, 0.00512999, 63.0686
177, 2.95000, 99.5888, -19.4791, 0.00516763, 63.0396
177, 2.95833, 100.013, -19.5401, 0.00520553, 63.0097
178, 2.96667, 100.44, -19.6018, 0.00524368, 62.9787
179, 2.97500, 100.869, -19.6642, 0.00528208, 62.9468
179, 2.98333, 101.301, -19.7274, 0.00532074, 62.9139
180, 2.99167, 101.734, -19.7914, 0.00535966, 62.88
180, 3.00000, 102.17, -19.8562, 0.00539884, 62.8451
180, 3.00833, 102.609, -19.9218, 0.00543828, 62.8092
181, 3.01667, 103.049, -19.9881, 0.00547799, 62.7723
182, 3.02500, 103.492, -20.0553, 0.00551797, 62.7343
182, 3.03333, 103.938, -20.1232, 0.00555822, 62.6954
183, 3.04167, 104.386, -20.192, 0.00559875, 62.6554
183, 3.05000, 104.836, -20.2617, 0.00563955, 62.6144
183, 3.05833, 105.289, -20.3321, 0.00568063, 62.5723
184, 3.06667, 105.745, -20.4034, 0.005722, 62.5292
185, 3.07500, 106.203, -20.4756, 0.00576365, 62.4851
185, 3.08333, 106.663, -20.5486, 0.00580558, 62.4398
186, 3.09167, 107.127, -20.6225, 0.00584781, 62.3935
186, 3.10000, 107.592, -20.6973, 0.00589033, 62.3461
186, 3.10833, 108.061, -20.773, 0.00593314, 62.2976
187, 3.11667, 108.532, -20.8496, 0.00597626, 62.248
188, 3.12500, 109.006, -20.9272, 0.00601967, 62.1973
188, 3.13333, 109.483, -21.0056, 0.00606338, 62.1455
189, 3.14167, 109.962, -21.0851, 0.0061074, 62.0925
189, 3.15000, 110.444, -21.1654, 0.00615172, 62.0384
189, 3.15833, 110.929, -21.2468, 0.00619636, 61.9831
190, 3.16667, 111.417, -21.3291, 0.00624131, 61.9267
191, 3.17500, 111.907, -21.4124, 0.00628657, 61.8691
191, 3.18333, 112.401, -21.4968, 0.00633215, 61.8103
192, 3.19167, 112.897, -21.5821, 0.00637806, 61.7503
192, 3.20000, 113.396, -21.6685, 0.00642428, 61.6891
192, 3.20833, 113.898, -21.756, 0.00647083, 61.6266
193, 3.21667, 114.403, -21.8445, 0.00651771, 61.563
194, 3.22500, 114.911, -21.9341, 0.00656492, 61.4981
194, 3.23333, 115.422, -22.0248, 0.00661246, 61.4319
195, 3.24167, 115.936, -22.1165, 0.00666034, 61.3644
195, 3.25000, 116.453, -22.2094, 0.00670855, 61.2957
195, 3.25833, 116.973, -22.3035, 0.0067571, 61.2257
196, 3.26667, 117.496, -22.3986, 0.00680599, 61.1544
197, 3.27500, 118.022, -22.495, 0.00685523, 61.0818
197, 3.28333, 118.551, -22.5924, 0.00690481, 61.0078
198, 3.29167, 119.083, -22.6911, 0.00695474, 60.9325
198, 3.30000, 119.619, -22.791, 0.00700502, 60.8558
198, 3.30833, 120.157, -22.8921, 0.00705565, 60.7778
199, 3.31667, 120.698, -22.9944, 0.00710665, 60.6984
200, 3.32500, 121.243, -23.0979, 0.00715799, 60.6176
200, 3.33333, 121.791, -23.2027, 0.00720969, 60.5354
201, 3.34167, 122.341, -23.3088, 0.00726176, 60.4518
201, 3.35000, 122.895, -23.4161, 0.00731419, 60.3668
201, 3.35833, 123.452, -23.5247, 0.00736698, 60.2803
202, 3.36667, 124.013, -23.6347, 0.00742014, 60.1924
203, 3.37500, 124.576, -23.7459, 0.00747367, 60.103
203, 3.38333, 125.143, -23.8585, 0.00752756, 60.0122
204, 3.39167, 125.712, -23.9724, 0.00758184, 59.9198
204, 3.40000, 126.285, -24.0877, 0.00763648, 59.826
204, 3.40833, 126.861, -24.2043, 0.0076915, 59.7307
205, 3.41667, 127.441, -24.3223, 0.0077469, 59.6339
206, 3.42500, 128.023, -24.4417, 0.00780267, 59.5355
206, 3.43333, 128.609, -24.5625, 0.00785883, 59.4356
207, 3.44167, 129.198, -24.6847, 0.00791537, 59.3341
207, 3.45000, 129.79, -24.8084, 0.00797229, 59.2311
207, 3.45833, 130.385, -24.9334, 0.0080296, 59.1265
208, 3.46667, 130.983, -25.06, 0.00808729, 59.0203
209, 3.47500, 131.585, -25.188, 0.00814537, 58.9126
209, 3.48333, 132.19, -25.3175, 0.00820384, 58.8032
210, 3.49167, 132.798, -25.4484, 0.00826271, 58.6922
210, 3.50000, 133.409, -25.5809, 0.00832196, 58.5796
210, 3.50833, 134.023, -25.7148, 0.00838161, 58.4654
211, 3.51667, 134.64, -25.8503, 0.00844165, 58.3495
212, 3.52500, 135.261, -25.9873, 0.00850209, 58.232
212, 3.53333, 135.885, -26.1259, 0.00856292, 58.1128
213, 3.54167, 136.512, -26.266, 0.00862416, 57.9919
213, 3.55000, 137.142, -26.4077, 0.00868578, 57.8693
213, 3.55833, 137.775, -26.551, 0.00874781, 57.745
214, 3.56667, 138.411, -26.6958, 0.00881024, 57.6191
215, 3.57500, 139.051, -26.8423, 0.00887307, 57.4914
215, 3.58333, 139.693, -26.9903, 0.0089363, 57.362
216, 3.59167, 140.339, -27.14, 0.00899994, 57.2308
216, 3.60000, 140.987, -27.2913, 0.00906398, 57.098
216, 3.60833, 141.639, -27.4442, 0.00912842, 56.9633
217, 3.61667, 142.294, -27.5988, 0.00919327, 56.8269
217, 3.62500, 142.952, -27.7551, 0.00925851, 56.6887
218, 3.63333, 143.612, -27.913, 0.00932417, 56.5488
219, 3.64167, 144.276, -28.0726, 0.00939023, 56.407
219, 3.65000, 144.943, -28.2339, 0.00945669, 56.2635
219, 3.65833, 145.613, -28.3969, 0.00952356, 56.1181
220, 3.66667, 146.285, -28.5616, 0.00959084, 55.9709
221, 3.67500, 146.961, -28.7281, 0.00965852, 55.8219
221, 3.68333, 147.639, -28.8962, 0.00972661, 55.6711
222, 3.69167, 148.32, -29.0661, 0.0097951, 55.5184
222, 3.70000, 149.005, -29.2378, 0.009864, 55.3639
222, 3.70833, 149.691, -29.4112, 0.00993329, 55.2075
223, 3.71667, 150.381, -29.5864, 0.010003, 55.0492
224, 3.72500, 151.074, -29.7634, 0.0100731, 54.889
224, 3.73333, 151.769, -29.9422, 0.0101436, 54.727
225, 3.74167, 152.467, -30.1227, 0.0102145, 54.563
225, 3.75000, 153.167, -30.3051, 0.0102858, 54.3972
225, 3.75833, 153.87, -30.4893, 0.0103575, 54.2294
226, 3.76667, 154.576, -30.6753, 0.0104297, 54.0597
227, 3.77500, 155.284, -30.8632, 0.0105022, 53.8881
227, 3.78333, 155.995, -31.0528, 0.0105751, 53.7145
228, 3.79167, 156.708, -31.2444, 0.0106484, 53.539
228, 3.80000, 157.424, -31.4378, 0.0107221, 53.3615
228, 3.80833, 158.142, -31.6331, 0.0107961, 53.1821
229, 3.81667, 158.863, -31.8303, 0.0108706, 53.0007
230, 3.82500, 159.585, -32.0293, 0.0109455, 52.8173
230, 3.83333, 160.31, -32.2303, 0.0110207, 52.6319
231, 3.84167, 161.038, -32.4331, 0.0110963, 52.4446
231, 3.85000, 161.767, -32.6379, 0.0111723, 52.2552
231, 3.85833, 162.498, -32.8446, 0.0112487, 52.0638
232, 3.86667, 163.232, -33.0532, 0.0113255, 51.8704
233, 3.87500, 163.968, -33.2637, 0.0114026, 51.675
233, 3.88333, 164.705, -33.4762, 0.0114801, 51.4776
234, 3.89167, 165.444, -33.6907, 0.011558, 51.2781
234, 3.90000, 166.185, -33.907, 0.0116362, 51.0766
234, 3.90833, 166.928, -34.1254, 0.0117148, 50.873
235, 3.91667, 167.673, -34.3457, 0.0117937, 50.6674
236, 3.92500, 168.419, -34.568, 0.011873, 50.4597
236, 3.93333, 169.167, -34.7923, 0.0119526, 50.25
237, 3.94167, 169.916, -35.0186, 0.0120326, 50.0382
237, 3.95000, 170.667, -35.2469, 0.0121129, 49.8243
237, 3.95833, 171.419, -35.4772, 0.0121936, 49.6083
238, 3.96667, 172.172, -35.7095, 0.0122746, 49.3902
238, 3.97500, 172.926, -35.9438, 0.0123559, 49.1701
239, 3.98333, 173.682, -36.1801, 0.0124375, 48.9478
240, 3.99167, 174.439, -36.4184, 0.0125195, 48.7235
240, 4.00000, 175.196, -36.6588, 0.0126017, 48.497
240, 4.00833, 175.954, -36.9012, 0.0126842, 48.2685
241, 4.01667, 176.713, -37.1456, 0.0127671, 48.0378
242, 4.02500, 177.473, -37.3921, 0.0128502, 47.805
242, 4.03333, 178.233, -37.6406, 0.0129336, 47.5701
243, 4.04167, 178.994, -37.8912, 0.0130173, 47.333
243, 4.05000, 179.755, -38.1438, 0.0131013, 47.0939
243, 4.05833, 180.517, -38.3984, 0.0131855, 46.8526
244, 4.06667, 181.278, -38.6551, 0.01327, 46.6092
245, 4.07500, 182.04, -38.9139, 0.0133547, 46.3637
245, 4.08333, 182.802, -39.1747, 0.0134397, 46.1161
246, 4.09167, 183.563, -39.4376, 0.0135248, 45.8662
246, 4.10000, 184.324, -39.7025, 0.0136103, 45.6143
246, 4.10833, 185.085, -39.9695, 0.0136959, 45.3603
247, 4.11667, 185.846, -40.2386, 0.0137817, 45.1041
248, 4.12500, 186.605, -40.5097, 0.0138677, 44.8458
248, 4.13333, 187.364, -40.7828, 0.013954, 44.5854
249, 4.14167, 188.122, -41.0581, 0.0140404, 44.3229
249, 4.15000, 188.879, -41.3354, 0.0141269, 44.0582
249, 4.15833, 189.635, -41.6147, 0.0142136, 43.7914
250, 4.16667, 190.39, -41.8961, 0.0143005, 43.5225
251, 4.17500, 191.144, -42.1795, 0.0143875, 43.2515
251, 4.18333, 191.895, -42.4649, 0.0144746, 42.9784
252, 4.19167, 192.646, -42.7525, 0.0145618, 42.7032
252, 4.20000, 193.394, -43.042, 0.0146492, 42.4259
252, 4.20833, 194.141, -43.3335, 0.0147366, 42.1465
253, 4.21667, 194.885, -43.6271, 0.0148241, 41.865
254, 4.22500, 195.627, -43.9227, 0.0149117, 41.5814
254, 4.23333, 196.367, -44.2203, 0.0149993, 41.2958
255, 4.24167, 197.104, -44.52, 0.015087, 41.008
255, 4.25000, 197.839, -44.8215, 0.0151747, 40.7183
255, 4.25833, 198.571, -45.1251, 0.0152624, 40.4265
256, 4.26667, 199.3, -45.4307, 0.0153501, 40.1326
257, 4.27500, 200.025, -45.7382, 0.0154378, 39.8368
257, 4.28333, 200.748, -46.0477, 0.0155255, 39.5389
258, 4.29167, 201.467, -46.3592, 0.0156132, 39.239
258, 4.30000, 202.182, -46.6725, 0.0157008, 38.9371
