Freq, Harmonic, V1, VAngle1, I1, IAngle1
60, 1.00000, 14519.8, -122.857, 1.54, -148.251
60, 1.00833, 13325.7, -123.18, 2.97945, -149.667
61, 1.01667, 27.5425, -23.607, 0.00293976, -48.9909
62, 1.02500, 27.6422, -23.4196, 0.00294521, -48.7941
62, 1.03333, 27.7425, -23.2338, 0.00295071, -48.5995
63, 1.04167, 27.8434, -23.0493, 0.00295625, -48.4072
63, 1.05000, 27.9449, -22.8662, 0.00296182, -48.2171
63, 1.05833, 28.0469, -22.6846, 0.00296743, -48.0291
64, 1.06667, 28.1496, -22.5044, 0.00297308, -47.8432
65, 1.07500, 28.2528, -22.3256, 0.00297876, -47.6594
65, 1.08333, 28.3565, -22.1482, 0.00298447, -47.4776
66, 1.09167, 28.4609, -21.9722, 0.00299022, -47.2978
66, 1.10000, 28.5658, -21.7976, 0.00299601, -47.1201
66, 1.10833, 28.6713, -21.6243, 0.00300182, -46.9443
67, 1.11667, 28.7773, -21.4525, 0.00300767, -46.7704
68, 1.12500, 28.8839, -21.2821, 0.00301354, -46.5984
68, 1.13333, 28.9911, -21.113, 0.00301945, -46.4283
69, 1.14167, 29.0988, -20.9453, 0.00302538, -46.2599
69, 1.15000, 29.2071, -20.779, 0.00303135, -46.0935
69, 1.15833, 29.3159, -20.614, 0.00303734, -45.9288
70, 1.16667, 29.4253, -20.4504, 0.00304337, -45.7658
71, 1.17500, 29.5352, -20.2882, 0.00304941, -45.6046
71, 1.18333, 29.6457, -20.1273, 0.00305549, -45.4451
72, 1.19167, 29.7567, -19.9677, 0.00306159, -45.2873
72, 1.20000, 29.8683, -19.8095, 0.00306772, -45.1311
72, 1.20833, 29.9804, -19.6526, 0.00307388, -44.9766
73, 1.21667, 30.0931, -19.497, 0.00308005, -44.8237
74, 1.22500, 30.2063, -19.3428, 0.00308626, -44.6724
74, 1.23333, 30.32, -19.1898, 0.00309249, -44.5226
75, 1.24167, 30.4343, -19.0382, 0.00309874, -44.3744
75, 1.25000, 30.5491, -18.8879, 0.00310501, -44.2278
75, 1.25833, 30.6644, -18.7388, 0.00311131, -44.0826
76, 1.26667, 30.7803, -18.5911, 0.00311763, -43.9389
77, 1.27500, 30.8967, -18.4446, 0.00312397, -43.7967
77, 1.28333, 31.0136, -18.2995, 0.00313034, -43.6559
78, 1.29167, 31.1311, -18.1556, 0.00313673, -43.5165
78, 1.30000, 31.2491, -18.0129, 0.00314313, -43.3786
78, 1.30833, 31.3676, -17.8716, 0.00314956, -43.242
79, 1.31667, 31.4866, -17.7314, 0.00315601, -43.1068
80, 1.32500, 31.6062, -17.5926, 0.00316248, -42.973
80, 1.33333, 31.7263, -17.4549, 0.00316897, -42.8405
81, 1.34167, 31.8469, -17.3185, 0.00317549, -42.7093
81, 1.35000, 31.968, -17.1834, 0.00318202, -42.5794
81, 1.35833, 32.0896, -17.0495, 0.00318857, -42.4508
82, 1.36667, 32.2118, -16.9167, 0.00319514, -42.3234
83, 1.37500, 32.3345, -16.7852, 0.00320172, -42.1973
83, 1.38333, 32.4577, -16.6549, 0.00320833, -42.0725
84, 1.39167, 32.5814, -16.5258, 0.00321496, -41.9489
84, 1.40000, 32.7056, -16.3979, 0.0032216, -41.8264
84, 1.40833, 32.8304, -16.2712, 0.00322827, -41.7052
85, 1.41667, 32.9556, -16.1457, 0.00323495, -41.5852
86, 1.42500, 33.0814, -16.0214, 0.00324165, -41.4663
86, 1.43333, 33.2077, -15.8982, 0.00324836, -41.3485
87, 1.44167, 33.3345, -15.7762, 0.0032551, -41.2319
87, 1.45000, 33.4618, -15.6554, 0.00326185, -41.1164
87, 1.45833, 33.5896, -15.5357, 0.00326862, -41.0021
88, 1.46667, 33.7179, -15.4171, 0.00327541, -40.8888
89, 1.47500, 33.8467, -15.2997, 0.00328221, -40.7766
89, 1.48333, 33.9761, -15.1835, 0.00328903, -40.6655
90, 1.49167, 34.1059, -15.0684, 0.00329587, -40.5554
90, 1.50000, 34.2363, -14.9544, 0.00330272, -40.4464
90, 1.50833, 34.3672, -14.8415, 0.0033096, -40.3384
