Freq, Harmonic, V1, VAngle1, I1, IAngle1
60, 1.00000, 14524.3, -122.964, 1.53999, -148.357
60, 1.00833, 13330, -123.286, 2.9799, -149.773
61, 1.01667, 0.00470479, 12.3563, 5.02167E-007, -13.0276
62, 1.02500, 0.00474249, 12.4156, 5.05301E-007, -12.9588
62, 1.03333, 0.00478023, 12.4734, 5.08429E-007, -12.8924
63, 1.04167, 0.00481804, 12.5296, 5.11551E-007, -12.8284
63, 1.05000, 0.00485589, 12.5843, 5.14666E-007, -12.7665
63, 1.05833, 0.0048938, 12.6376, 5.17776E-007, -12.7069
64, 1.06667, 0.00493176, 12.6894, 5.20879E-007, -12.6494
65, 1.07500, 0.00496977, 12.7398, 5.23976E-007, -12.594
65, 1.08333, 0.00500784, 12.7889, 5.27066E-007, -12.5406
66, 1.09167, 0.00504596, 12.8366, 5.3015E-007, -12.4891
66, 1.10000, 0.00508413, 12.8829, 5.33228E-007, -12.4396
66, 1.10833, 0.00512235, 12.928, 5.36299E-007, -12.3919
67, 1.11667, 0.00516064, 12.9718, 5.39365E-007, -12.3461
68, 1.12500, 0.00519897, 13.0143, 5.42423E-007, -12.302
68, 1.13333, 0.00523735, 13.0556, 5.45476E-007, -12.2596
69, 1.14167, 0.0052758, 13.0957, 5.48522E-007, -12.2189
69, 1.15000, 0.0053143, 13.1346, 5.51561E-007, -12.1799
69, 1.15833, 0.00535284, 13.1723, 5.54594E-007, -12.1424
70, 1.16667, 0.00539145, 13.2089, 5.57621E-007, -12.1065
71, 1.17500, 0.00543011, 13.2444, 5.60641E-007, -12.072
71, 1.18333, 0.00546883, 13.2787, 5.63655E-007, -12.0391
72, 1.19167, 0.0055076, 13.312, 5.66663E-007, -12.0076
72, 1.20000, 0.00554643, 13.3442, 5.69664E-007, -11.9775
72, 1.20833, 0.00558531, 13.3753, 5.72659E-007, -11.9487
73, 1.21667, 0.00562426, 13.4054, 5.75648E-007, -11.9213
74, 1.22500, 0.00566325, 13.4345, 5.7863E-007, -11.8951
74, 1.23333, 0.0057023, 13.4626, 5.81606E-007, -11.8702
75, 1.24167, 0.00574142, 13.4897, 5.84576E-007, -11.8466
75, 1.25000, 0.00578059, 13.5158, 5.87539E-007, -11.8241
75, 1.25833, 0.00581981, 13.5409, 5.90497E-007, -11.8028
76, 1.26667, 0.0058591, 13.5651, 5.93448E-007, -11.7826
77, 1.27500, 0.00589844, 13.5884, 5.96393E-007, -11.7636
77, 1.28333, 0.00593784, 13.6108, 5.99332E-007, -11.7456
78, 1.29167, 0.0059773, 13.6322, 6.02265E-007, -11.7287
78, 1.30000, 0.00601682, 13.6528, 6.05191E-007, -11.7129
78, 1.30833, 0.0060564, 13.6725, 6.08112E-007, -11.698
79, 1.31667, 0.00609604, 13.6913, 6.11027E-007, -11.6841
80, 1.32500, 0.00613573, 13.7092, 6.13935E-007, -11.6712
80, 1.33333, 0.00617549, 13.7263, 6.16838E-007, -11.6592
81, 1.34167, 0.00621531, 13.7426, 6.19735E-007, -11.6481
81, 1.35000, 0.00625519, 13.7581, 6.22626E-007, -11.6379
81, 1.35833, 0.00629513, 13.7727, 6.25511E-007, -11.6286
82, 1.36667, 0.00633514, 13.7866, 6.28391E-007, -11.6201
83, 1.37500, 0.0063752, 13.7996, 6.31265E-007, -11.6125
83, 1.38333, 0.00641533, 13.8119, 6.34133E-007, -11.6056
84, 1.39167, 0.00645552, 13.8234, 6.36996E-007, -11.5996
84, 1.40000, 0.00649577, 13.8342, 6.39853E-007, -11.5943
84, 1.40833, 0.00653609, 13.8442, 6.42704E-007, -11.5898
85, 1.41667, 0.00657647, 13.8534, 6.45551E-007, -11.586
86, 1.42500, 0.00661691, 13.8619, 6.48391E-007, -11.583
86, 1.43333, 0.00665742, 13.8697, 6.51226E-007, -11.5806
87, 1.44167, 0.006698, 13.8767, 6.54056E-007, -11.579
87, 1.45000, 0.00673863, 13.8831, 6.56881E-007, -11.578
87, 1.45833, 0.00677933, 13.8887, 6.597E-007, -11.5777
88, 1.46667, 0.00682011, 13.8937, 6.62515E-007, -11.578
89, 1.47500, 0.00686094, 13.8979, 6.65324E-007, -11.5789
89, 1.48333, 0.00690184, 13.9015, 6.68128E-007, -11.5805
90, 1.49167, 0.00694281, 13.9044, 6.70927E-007, -11.5827
90, 1.50000, 0.00698384, 13.9066, 6.73721E-007, -11.5855
90, 1.50833, 0.00702494, 13.9082, 6.7651E-007, -11.5888
91, 1.51667, 0.00706612, 13.909, 6.79294E-007, -11.5927
92, 1.52500, 0.00710735, 13.9093, 6.82074E-007, -11.5972
92, 1.53333, 0.00714866, 13.9089, 6.84848E-007, -11.6022
93, 1.54167, 0.00719003, 13.9079, 6.87619E-007, -11.6077
93, 1.55000, 0.00723147, 13.9062, 6.90384E-007, -11.6138
93, 1.55833, 0.00727298, 13.9039, 6.93145E-007, -11.6203
94, 1.56667, 0.00731457, 13.901, 6.95901E-007, -11.6274
94, 1.57500, 0.00735622, 13.8974, 6.98653E-007, -11.635
95, 1.58333, 0.00739794, 13.8933, 7.014E-007, -11.643
96, 1.59167, 0.00743974, 13.8885, 7.04143E-007, -11.6515
96, 1.60000, 0.0074816, 13.8831, 7.06882E-007, -11.6605
96, 1.60833, 0.00752353, 13.8772, 7.09616E-007, -11.6699
97, 1.61667, 0.00756554, 13.8706, 7.12347E-007, -11.6798
98, 1.62500, 0.00760762, 13.8634, 7.15073E-007, -11.6901
98, 1.63333, 0.00764977, 13.8557, 7.17795E-007, -11.7008
99, 1.64167, 0.007692, 13.8474, 7.20513E-007, -11.712
99, 1.65000, 0.00773429, 13.8385, 7.23227E-007, -11.7236
99, 1.65833, 0.00777666, 13.829, 7.25937E-007, -11.7356
