Freq, Harmonic, V1, VAngle1, I1, IAngle1
60, 1.00000, 14805.4, -120.955, 0.597571, -142.326
60, 1.00833, 14434.8, -120.873, 1.2194, -145.621
61, 1.01667, 0.0085581, -74.7963, 3.52878E-007, -95.4857
62, 1.02500, 0.00862532, -74.701, 3.54917E-007, -95.3323
62, 1.03333, 0.0086926, -74.6074, 3.56948E-007, -95.1811
63, 1.04167, 0.00875993, -74.5154, 3.58972E-007, -95.0321
63, 1.05000, 0.00882731, -74.4249, 3.60988E-007, -94.8853
63, 1.05833, 0.00889474, -74.3359, 3.62996E-007, -94.7406
64, 1.06667, 0.00896224, -74.2485, 3.64996E-007, -94.5979
65, 1.07500, 0.00902977, -74.1624, 3.66989E-007, -94.4572
65, 1.08333, 0.00909736, -74.0779, 3.68974E-007, -94.3184
66, 1.09167, 0.009165, -73.9947, 3.70952E-007, -94.1814
66, 1.10000, 0.00923269, -73.9128, 3.72921E-007, -94.0462
66, 1.10833, 0.00930042, -73.8323, 3.74882E-007, -93.9128
67, 1.11667, 0.00936822, -73.7532, 3.76836E-007, -93.781
68, 1.12500, 0.00943606, -73.6753, 3.78782E-007, -93.6508
68, 1.13333, 0.00950394, -73.5986, 3.8072E-007, -93.5222
69, 1.14167, 0.00957188, -73.5232, 3.8265E-007, -93.3951
69, 1.15000, 0.00963987, -73.4491, 3.84573E-007, -93.2696
69, 1.15833, 0.0097079, -73.3761, 3.86487E-007, -93.1454
70, 1.16667, 0.00977599, -73.3042, 3.88393E-007, -93.0226
71, 1.17500, 0.00984412, -73.2335, 3.90292E-007, -92.9012
71, 1.18333, 0.00991229, -73.1639, 3.92182E-007, -92.7811
72, 1.19167, 0.00998053, -73.0954, 3.94065E-007, -92.6622
72, 1.20000, 0.0100488, -73.028, 3.9594E-007, -92.5445
72, 1.20833, 0.0101171, -72.9617, 3.97807E-007, -92.428
73, 1.21667, 0.0101855, -72.8964, 3.99666E-007, -92.3127
74, 1.22500, 0.0102539, -72.8321, 4.01518E-007, -92.1984
74, 1.23333, 0.0103224, -72.7688, 4.03361E-007, -92.0852
75, 1.24167, 0.0103909, -72.7065, 4.05197E-007, -91.9731
75, 1.25000, 0.0104595, -72.6451, 4.07025E-007, -91.8619
75, 1.25833, 0.0105281, -72.5847, 4.08845E-007, -91.7517
76, 1.26667, 0.0105967, -72.5252, 4.10657E-007, -91.6424
77, 1.27500, 0.0106654, -72.4666, 4.12462E-007, -91.534
77, 1.28333, 0.0107342, -72.409, 4.14258E-007, -91.4265
78, 1.29167, 0.010803, -72.3522, 4.16048E-007, -91.3198
78, 1.30000, 0.0108718, -72.2962, 4.17829E-007, -91.214
78, 1.30833, 0.0109407, -72.2412, 4.19603E-007, -91.1089
79, 1.31667, 0.0110096, -72.1869, 4.21369E-007, -91.0045
80, 1.32500, 0.0110786, -72.1335, 4.23128E-007, -90.9009
80, 1.33333, 0.0111477, -72.0809, 4.24879E-007, -90.798
81, 1.34167, 0.0112167, -72.0291, 4.26622E-007, -90.6957
81, 1.35000, 0.0112859, -71.978, 4.28358E-007, -90.5941
81, 1.35833, 0.011355, -71.9277, 4.30087E-007, -90.4931
82, 1.36667, 0.0114243, -71.8782, 4.31808E-007, -90.3927
83, 1.37500, 0.0114935, -71.8295, 4.33522E-007, -90.2929
83, 1.38333, 0.0115629, -71.7814, 4.35228E-007, -90.1937
84, 1.39167, 0.0116322, -71.7341, 4.36928E-007, -90.0949
84, 1.40000, 0.0117016, -71.6875, 4.3862E-007, -89.9967
84, 1.40833, 0.0117711, -71.6416, 4.40304E-007, -89.899
85, 1.41667, 0.0118406, -71.5964, 4.41982E-007, -89.8017
86, 1.42500, 0.0119102, -71.5518, 4.43652E-007, -89.7049
86, 1.43333, 0.0119798, -71.5079, 4.45316E-007, -89.6085
87, 1.44167, 0.0120494, -71.4647, 4.46972E-007, -89.5125
87, 1.45000, 0.0121191, -71.4221, 4.48621E-007, -89.4169
87, 1.45833, 0.0121889, -71.3802, 4.50264E-007, -89.3217
88, 1.46667, 0.0122587, -71.3389, 4.51899E-007, -89.2268
89, 1.47500, 0.0123285, -71.2982, 4.53528E-007, -89.1323
89, 1.48333, 0.0123984, -71.2581, 4.5515E-007, -89.0381
90, 1.49167, 0.0124684, -71.2186, 4.56765E-007, -88.9442
90, 1.50000, 0.0125384, -71.1797, 4.58374E-007, -88.8506
90, 1.50833, 0.0126084, -71.1414, 4.59975E-007, -88.7573
91, 1.51667, 0.0126785, -71.1037, 4.61571E-007, -88.6643
92, 1.52500, 0.0127487, -71.0665, 4.6316E-007, -88.5714
92, 1.53333, 0.0128189, -71.0299, 4.64742E-007, -88.4789
93, 1.54167, 0.0128891, -70.9938, 4.66318E-007, -88.3865
93, 1.55000, 0.0129594, -70.9583, 4.67887E-007, -88.2944
93, 1.55833, 0.0130298, -70.9233, 4.6945E-007, -88.2024
94, 1.56667, 0.0131002, -70.8889, 4.71007E-007, -88.1106
94, 1.57500, 0.0131706, -70.855, 4.72558E-007, -88.019
95, 1.58333, 0.0132411, -70.8216, 4.74103E-007, -87.9276
96, 1.59167, 0.0133117, -70.7887, 4.75641E-007, -87.8363
96, 1.60000, 0.0133823, -70.7563, 4.77174E-007, -87.7451
96, 1.60833, 0.013453, -70.7244, 4.787E-007, -87.654
97, 1.61667, 0.0135237, -70.693, 4.80221E-007, -87.5631
98, 1.62500, 0.0135945, -70.6621, 4.81736E-007, -87.4722
98, 1.63333, 0.0136653, -70.6317, 4.83245E-007, -87.3815
99, 1.64167, 0.0137362, -70.6017, 4.84749E-007, -87.2908
99, 1.65000, 0.0138071, -70.5722, 4.86247E-007, -87.2002
99, 1.65833, 0.0138781, -70.5432, 4.87739E-007, -87.1097
100, 1.66667, 0.0139491, -70.5146, 4.89226E-007, -87.0192
101, 1.67500, 0.0140202, -70.4865, 4.90707E-007, -86.9288
101, 1.68333, 0.0140913, -70.4588, 4.92183E-007, -86.8384
102, 1.69167, 0.0141625, -70.4316, 4.93653E-007, -86.748
102, 1.70000, 0.0142338, -70.4048, 4.95119E-007, -86.6576
102, 1.70833, 0.0143051, -70.3784, 4.96579E-007, -86.5673
103, 1.71667, 0.0143765, -70.3525, 4.98034E-007, -86.477
104, 1.72500, 0.0144479, -70.327, 4.99484E-007, -86.3866
104, 1.73333, 0.0145194, -70.3019, 5.00929E-007, -86.2963
105, 1.74167, 0.0145909, -70.2772, 5.02369E-007, -86.2059
105, 1.75000, 0.0146625, -70.2529, 5.03804E-007, -86.1155
105, 1.75833, 0.0147342, -70.229, 5.05234E-007, -86.025
106, 1.76667, 0.0148059, -70.2056, 5.0666E-007, -85.9346
107, 1.77500, 0.0148776, -70.1825, 5.08081E-007, -85.8441
107, 1.78333, 0.0149495, -70.1598, 5.09498E-007, -85.7535
108, 1.79167, 0.0150214, -70.1376, 5.1091E-007, -85.6629
108, 1.80000, 0.0150933, -70.1157, 5.12317E-007, -85.5722
108, 1.80833, 0.0151653, -70.0941, 5.1372E-007, -85.4814
109, 1.81667, 0.0152374, -70.073, 5.15119E-007, -85.3906
109, 1.82500, 0.0153095, -70.0522, 5.16514E-007, -85.2997
110, 1.83333, 0.0153817, -70.0319, 5.17904E-007, -85.2087
111, 1.84167, 0.015454, -70.0118, 5.19291E-007, -85.1177
111, 1.85000, 0.0155263, -69.9922, 5.20673E-007, -85.0265
111, 1.85833, 0.0155986, -69.9729, 5.22051E-007, -84.9352
112, 1.86667, 0.0156711, -69.954, 5.23426E-007, -84.8439
113, 1.87500, 0.0157436, -69.9354, 5.24797E-007, -84.7524
113, 1.88333, 0.0158161, -69.9172, 5.26164E-007, -84.6608
114, 1.89167, 0.0158888, -69.8993, 5.27527E-007, -84.5692
114, 1.90000, 0.0159615, -69.8818, 5.28887E-007, -84.4773
114, 1.90833, 0.0160342, -69.8647, 5.30243E-007, -84.3854
115, 1.91667, 0.016107, -69.8478, 5.31596E-007, -84.2934
116, 1.92500, 0.0161799, -69.8313, 5.32945E-007, -84.2012
116, 1.93333, 0.0162529, -69.8152, 5.34291E-007, -84.1089
117, 1.94167, 0.0163259, -69.7994, 5.35634E-007, -84.0165
117, 1.95000, 0.016399, -69.7839, 5.36974E-007, -83.9239
117, 1.95833, 0.0164721, -69.7688, 5.3831E-007, -83.8312
118, 1.96667, 0.0165454, -69.754, 5.39644E-007, -83.7384
119, 1.97500, 0.0166187, -69.7395, 5.40975E-007, -83.6454
119, 1.98333, 0.016692, -69.7253, 5.42302E-007, -83.5523
120, 1.99167, 0.0167654, -69.7115, 5.43628E-007, -83.459
120, 2.00000, 0.0168389, -69.698, 5.4495E-007, -83.3655
120, 2.00833, 0.0169125, -69.6848, 5.46269E-007, -83.272
121, 2.01667, 0.0169861, -69.672, 5.47587E-007, -83.1782
122, 2.02500, 0.0170598, -69.6594, 5.48901E-007, -83.0844
122, 2.03333, 0.0171336, -69.6472, 5.50213E-007, -82.9903
123, 2.04167, 0.0172075, -69.6353, 5.51523E-007, -82.8961
123, 2.05000, 0.0172814, -69.6236, 5.52831E-007, -82.8018
123, 2.05833, 0.0173554, -69.6124, 5.54136E-007, -82.7072
124, 2.06667, 0.0174295, -69.6014, 5.55439E-007, -82.6126
125, 2.07500, 0.0175036, -69.5907, 5.5674E-007, -82.5177
125, 2.08333, 0.0175778, -69.5803, 5.58039E-007, -82.4227
126, 2.09167, 0.0176521, -69.5703, 5.59337E-007, -82.3276
126, 2.10000, 0.0177265, -69.5605, 5.60632E-007, -82.2322
126, 2.10833, 0.0178009, -69.5511, 5.61926E-007, -82.1368
127, 2.11667, 0.0178755, -69.5419, 5.63218E-007, -82.0411
128, 2.12500, 0.0179501, -69.5331, 5.64508E-007, -81.9453
128, 2.13333, 0.0180247, -69.5245, 5.65797E-007, -81.8493
129, 2.14167, 0.0180995, -69.5163, 5.67084E-007, -81.7531
129, 2.15000, 0.0181743, -69.5084, 5.6837E-007, -81.6568
129, 2.15833, 0.0182492, -69.5007, 5.69655E-007, -81.5603
130, 2.16667, 0.0183242, -69.4934, 5.70938E-007, -81.4637
131, 2.17500, 0.0183993, -69.4863, 5.72221E-007, -81.3669
131, 2.18333, 0.0184744, -69.4796, 5.73502E-007, -81.2699
132, 2.19167, 0.0185497, -69.4731, 5.74782E-007, -81.1728
132, 2.20000, 0.018625, -69.467, 5.76061E-007, -81.0755
132, 2.20833, 0.0187004, -69.4611, 5.77339E-007, -80.978
133, 2.21667, 0.0187759, -69.4556, 5.78617E-007, -80.8804
134, 2.22500, 0.0188514, -69.4503, 5.79894E-007, -80.7826
