Freq, Harmonic, V1, VAngle1, I1, IAngle1
60, 1.00000, 14437.4, -2.41395, 5.21135, -28.2783
60, 1.00833, 12399.7, -1.73863, 9.74287, -28.9357
61, 1.01667, 1.11768, -22.6693, 0.000402929, -48.5089
62, 1.02500, 1.12621, -22.864, 0.000405236, -48.6905
62, 1.03333, 1.13475, -23.0572, 0.000407537, -48.8714
63, 1.04167, 1.1433, -23.2489, 0.000409833, -49.0515
63, 1.05000, 1.15187, -23.439, 0.000412124, -49.2308
63, 1.05833, 1.16044, -23.6277, 0.00041441, -49.4094
64, 1.06667, 1.16903, -23.815, 0.000416691, -49.5872
65, 1.07500, 1.17764, -24.0009, 0.000418967, -49.7642
65, 1.08333, 1.18625, -24.1854, 0.000421237, -49.9404
66, 1.09167, 1.19488, -24.3686, 0.000423501, -50.116
66, 1.10000, 1.20351, -24.5505, 0.000425761, -50.2908
66, 1.10833, 1.21216, -24.7312, 0.000428014, -50.4649
67, 1.11667, 1.22082, -24.9107, 0.000430263, -50.6383
68, 1.12500, 1.2295, -25.089, 0.000432506, -50.8109
68, 1.13333, 1.23818, -25.2661, 0.000434743, -50.9829
69, 1.14167, 1.24688, -25.4422, 0.000436975, -51.1541
69, 1.15000, 1.25558, -25.6171, 0.000439201, -51.3247
69, 1.15833, 1.2643, -25.791, 0.000441421, -51.4946
70, 1.16667, 1.27303, -25.9638, 0.000443636, -51.6638
71, 1.17500, 1.28177, -26.1356, 0.000445845, -51.8324
71, 1.18333, 1.29053, -26.3065, 0.000448048, -52.0002
72, 1.19167, 1.29929, -26.4764, 0.000450246, -52.1675
72, 1.20000, 1.30807, -26.6454, 0.000452438, -52.3341
72, 1.20833, 1.31685, -26.8135, 0.000454624, -52.5001
73, 1.21667, 1.32565, -26.9807, 0.000456804, -52.6655
74, 1.22500, 1.33446, -27.1471, 0.000458979, -52.8302
74, 1.23333, 1.34328, -27.3126, 0.000461148, -52.9944
75, 1.24167, 1.35211, -27.4774, 0.000463311, -53.1579
75, 1.25000, 1.36096, -27.6414, 0.000465468, -53.3209
75, 1.25833, 1.36981, -27.8046, 0.00046762, -53.4832
76, 1.26667, 1.37868, -27.9671, 0.000469766, -53.645
77, 1.27500, 1.38755, -28.1289, 0.000471906, -53.8062
77, 1.28333, 1.39644, -28.29, 0.00047404, -53.9669
78, 1.29167, 1.40534, -28.4505, 0.000476169, -54.1271
78, 1.30000, 1.41425, -28.6103, 0.000478291, -54.2866
78, 1.30833, 1.42317, -28.7695, 0.000480408, -54.4457
79, 1.31667, 1.43211, -28.9281, 0.00048252, -54.6042
80, 1.32500, 1.44105, -29.0862, 0.000484625, -54.7622
80, 1.33333, 1.45, -29.2436, 0.000486725, -54.9197
81, 1.34167, 1.45897, -29.4006, 0.000488819, -55.0768
81, 1.35000, 1.46794, -29.557, 0.000490907, -55.2333
81, 1.35833, 1.47693, -29.7129, 0.000492989, -55.3893
82, 1.36667, 1.48593, -29.8683, 0.000495066, -55.5449
83, 1.37500, 1.49493, -30.0233, 0.000497137, -55.7
83, 1.38333, 1.50395, -30.1778, 0.000499202, -55.8546
84, 1.39167, 1.51298, -30.332, 0.000501262, -56.0089
84, 1.40000, 1.52202, -30.4856, 0.000503316, -56.1626
84, 1.40833, 1.53107, -30.6389, 0.000505364, -56.316
85, 1.41667, 1.54013, -30.7919, 0.000507407, -56.4689
86, 1.42500, 1.54921, -30.9445, 0.000509444, -56.6214
86, 1.43333, 1.55829, -31.0967, 0.000511475, -56.7735
87, 1.44167, 1.56738, -31.2486, 0.0005135, -56.9252
87, 1.45000, 1.57648, -31.4002, 0.00051552, -57.0766
87, 1.45833, 1.5856, -31.5515, 0.000517534, -57.2275
88, 1.46667, 1.59472, -31.7026, 0.000519543, -57.3781
89, 1.47500, 1.60385, -31.8533, 0.000521546, -57.5283
89, 1.48333, 1.613, -32.0039, 0.000523543, -57.6782
90, 1.49167, 1.62215, -32.1542, 0.000525535, -57.8278
90, 1.50000, 1.63131, -32.3043, 0.000527521, -57.977
90, 1.50833, 1.64049, -32.4542, 0.000529502, -58.1258
91, 1.51667, 1.64967, -32.6039, 0.000531477, -58.2744
92, 1.52500, 1.65886, -32.7534, 0.000533446, -58.4227
92, 1.53333, 1.66807, -32.9028, 0.00053541, -58.5707
93, 1.54167, 1.67728, -33.052, 0.000537368, -58.7183
93, 1.55000, 1.6865, -33.2011, 0.000539321, -58.8657
93, 1.55833, 1.69573, -33.3501, 0.000541268, -59.0129
94, 1.56667, 1.70497, -33.499, 0.000543209, -59.1598
94, 1.57500, 1.71422, -33.6478, 0.000545145, -59.3064
95, 1.58333, 1.72348, -33.7966, 0.000547075, -59.4528
96, 1.59167, 1.73275, -33.9453, 0.000549, -59.5989
96, 1.60000, 1.74202, -34.0939, 0.000550919, -59.7448
96, 1.60833, 1.75131, -34.2425, 0.000552832, -59.8905
97, 1.61667, 1.7606, -34.391, 0.00055474, -60.036
98, 1.62500, 1.7699, -34.5396, 0.000556643, -60.1813
98, 1.63333, 1.77921, -34.6882, 0.000558539, -60.3265
99, 1.64167, 1.78853, -34.8368, 0.00056043, -60.4714
99, 1.65000, 1.79785, -34.9854, 0.000562316, -60.6162
99, 1.65833, 1.80719, -35.134, 0.000564195, -60.7608
100, 1.66667, 1.81653, -35.2827, 0.00056607, -60.9052
101, 1.67500, 1.82588, -35.4315, 0.000567938, -61.0495
101, 1.68333, 1.83523, -35.5803, 0.000569801, -61.1937
102, 1.69167, 1.8446, -35.7292, 0.000571658, -61.3377
102, 1.70000, 1.85396, -35.8783, 0.000573509, -61.4817
102, 1.70833, 1.86334, -36.0274, 0.000575354, -61.6255
103, 1.71667, 1.87272, -36.1767, 0.000577194, -61.7692
104, 1.72500, 1.88211, -36.3261, 0.000579028, -61.9128
104, 1.73333, 1.89151, -36.4756, 0.000580856, -62.0563
105, 1.74167, 1.90091, -36.6253, 0.000582678, -62.1998
105, 1.75000, 1.91031, -36.7751, 0.000584495, -62.3432
105, 1.75833, 1.91972, -36.9252, 0.000586305, -62.4866
106, 1.76667, 1.92914, -37.0754, 0.000588109, -62.6299
107, 1.77500, 1.93856, -37.2258, 0.000589908, -62.7731
107, 1.78333, 1.94798, -37.3764, 0.0005917, -62.9163
108, 1.79167, 1.95741, -37.5272, 0.000593486, -63.0596
108, 1.80000, 1.96685, -37.6783, 0.000595266, -63.2027
108, 1.80833, 1.97628, -37.8296, 0.00059704, -63.3459
109, 1.81667, 1.98572, -37.9811, 0.000598808, -63.4891
109, 1.82500, 1.99516, -38.1329, 0.000600569, -63.6323
110, 1.83333, 2.00461, -38.285, 0.000602324, -63.7755
111, 1.84167, 2.01405, -38.4373, 0.000604073, -63.9188
111, 1.85000, 2.0235, -38.5899, 0.000605815, -64.062
111, 1.85833, 2.03295, -38.7428, 0.00060755, -64.2053
112, 1.86667, 2.0424, -38.8961, 0.000609279, -64.3487
113, 1.87500, 2.05185, -39.0496, 0.000611001, -64.4921
113, 1.88333, 2.0613, -39.2034, 0.000612717, -64.6356
114, 1.89167, 2.07076, -39.3576, 0.000614426, -64.7792
114, 1.90000, 2.08021, -39.5121, 0.000616127, -64.9228
114, 1.90833, 2.08965, -39.6669, 0.000617822, -65.0666
115, 1.91667, 2.0991, -39.8221, 0.00061951, -65.2104
116, 1.92500, 2.10855, -39.9776, 0.00062119, -65.3543
116, 1.93333, 2.11799, -40.1335, 0.000622864, -65.4984
117, 1.94167, 2.12743, -40.2898, 0.00062453, -65.6425
117, 1.95000, 2.13686, -40.4465, 0.000626188, -65.7868
117, 1.95833, 2.14629, -40.6035, 0.000627839, -65.9312
118, 1.96667, 2.15572, -40.761, 0.000629482, -66.0757
119, 1.97500, 2.16514, -40.9188, 0.000631118, -66.2204
119, 1.98333, 2.17455, -41.077, 0.000632745, -66.3652
120, 1.99167, 2.18396, -41.2357, 0.000634365, -66.5102
120, 2.00000, 2.19336, -41.3947, 0.000635977, -66.6553
120, 2.00833, 2.20276, -41.5542, 0.00063758, -66.8006
121, 2.01667, 2.21214, -41.7141, 0.000639175, -66.9461
122, 2.02500, 2.22152, -41.8745, 0.000640761, -67.0917
122, 2.03333, 2.23088, -42.0352, 0.000642339, -67.2375
123, 2.04167, 2.24024, -42.1965, 0.000643908, -67.3835
123, 2.05000, 2.24958, -42.3581, 0.000645468, -67.5296
123, 2.05833, 2.25891, -42.5202, 0.000647018, -67.676
124, 2.06667, 2.26823, -42.6828, 0.00064856, -67.8226
125, 2.07500, 2.27753, -42.8458, 0.000650093, -67.9693
125, 2.08333, 2.28682, -43.0092, 0.000651615, -68.1162
126, 2.09167, 2.2961, -43.1732, 0.000653128, -68.2634
126, 2.10000, 2.30536, -43.3375, 0.000654631, -68.4107
126, 2.10833, 2.3146, -43.5024, 0.000656125, -68.5583
127, 2.11667, 2.32382, -43.6677, 0.000657608, -68.706
128, 2.12500, 2.33303, -43.8334, 0.00065908, -68.854
128, 2.13333, 2.34221, -43.9997, 0.000660542, -69.0021
129, 2.14167, 2.35138, -44.1664, 0.000661993, -69.1505
129, 2.15000, 2.36052, -44.3335, 0.000663433, -69.2991
129, 2.15833, 2.36964, -44.5011, 0.000664862, -69.4479
130, 2.16667, 2.37874, -44.6692, 0.00066628, -69.5968
131, 2.17500, 2.38781, -44.8377, 0.000667686, -69.746
131, 2.18333, 2.39686, -45.0067, 0.00066908, -69.8954
132, 2.19167, 2.40588, -45.1761, 0.000670463, -70.045
132, 2.20000, 2.41488, -45.346, 0.000671833, -70.1947
132, 2.20833, 2.42384, -45.5163, 0.000673191, -70.3447
133, 2.21667, 2.43278, -45.687, 0.000674536, -70.4949
134, 2.22500, 2.44168, -45.8582, 0.000675868, -70.6452
134, 2.23333, 2.45056, -46.0298, 0.000677188, -70.7957
135, 2.24167, 2.4594, -46.2018, 0.000678494, -70.9463
135, 2.25000, 2.4682, -46.3742, 0.000679786, -71.0972
135, 2.25833, 2.47697, -46.5471, 0.000681065, -71.2481
136, 2.26667, 2.48571, -46.7203, 0.00068233, -71.3992
137, 2.27500, 2.49441, -46.8939, 0.00068358, -71.5505
137, 2.28333, 2.50306, -47.0678, 0.000684817, -71.7019
138, 2.29167, 2.51168, -47.2421, 0.000686038, -71.8534
138, 2.30000, 2.52026, -47.4168, 0.000687245, -72.0049
138, 2.30833, 2.52879, -47.5918, 0.000688437, -72.1566
139, 2.31667, 2.53729, -47.7671, 0.000689613, -72.3084
140, 2.32500, 2.54573, -47.9427, 0.000690773, -72.4602
140, 2.33333, 2.55413, -48.1186, 0.000691918, -72.612
141, 2.34167, 2.56249, -48.2948, 0.000693047, -72.7639
141, 2.35000, 2.57079, -48.4712, 0.00069416, -72.9158
141, 2.35833, 2.57905, -48.6479, 0.000695255, -73.0677
142, 2.36667, 2.58725, -48.8248, 0.000696335, -73.2196
143, 2.37500, 2.5954, -49.0018, 0.000697397, -73.3714
143, 2.38333, 2.6035, -49.179, 0.000698442, -73.5231
144, 2.39167, 2.61155, -49.3564, 0.00069947, -73.6748
144, 2.40000, 2.61954, -49.5339, 0.00070048, -73.8264
144, 2.40833, 2.62747, -49.7115, 0.000701473, -73.9778
145, 2.41667, 2.63535, -49.8892, 0.000702447, -74.1291
146, 2.42500, 2.64316, -50.067, 0.000703404, -74.2801
146, 2.43333, 2.65092, -50.2447, 0.000704342, -74.431
147, 2.44167, 2.65862, -50.4225, 0.000705261, -74.5816
147, 2.45000, 2.66625, -50.6001, 0.000706162, -74.732
147, 2.45833, 2.67382, -50.7778, 0.000707044, -74.8821
148, 2.46667, 2.68133, -50.9553, 0.000707907, -75.0318
149, 2.47500, 2.68877, -51.1327, 0.000708752, -75.1812
149, 2.48333, 2.69615, -51.3099, 0.000709577, -75.3301
150, 2.49167, 2.70346, -51.4869, 0.000710382, -75.4787
150, 2.50000, 2.71071, -51.6636, 0.000711169, -75.6267
150, 2.50833, 2.71789, -51.8401, 0.000711936, -75.7743
151, 2.51667, 2.725, -52.0163, 0.000712684, -75.9213
152, 2.52500, 2.73204, -52.192, 0.000713412, -76.0678
152, 2.53333, 2.73901, -52.3674, 0.000714121, -76.2136
153, 2.54167, 2.74591, -52.5424, 0.00071481, -76.3588
153, 2.55000, 2.75274, -52.7168, 0.00071548, -76.5032
153, 2.55833, 2.75951, -52.8907, 0.000716131, -76.6469
154, 2.56667, 2.7662, -53.0641, 0.000716762, -76.7899
155, 2.57500, 2.77282, -53.2368, 0.000717374, -76.9319
155, 2.58333, 2.77937, -53.4089, 0.000717967, -77.0731
156, 2.59167, 2.78586, -53.5803, 0.000718542, -77.2134
156, 2.60000, 2.79227, -53.7508, 0.000719098, -77.3528
156, 2.60833, 2.79862, -53.9206, 0.000719635, -77.4911
157, 2.61667, 2.8049, -54.0896, 0.000720154, -77.6283
158, 2.62500, 2.81111, -54.2576, 0.000720655, -77.7644
158, 2.63333, 2.81725, -54.4247, 0.000721139, -77.8994
159, 2.64167, 2.82333, -54.5908, 0.000721605, -78.0332
159, 2.65000, 2.82934, -54.7558, 0.000722055, -78.1657
159, 2.65833, 2.83529, -54.9197, 0.000722488, -78.2969
