Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
60, 1.00000, 14056.9, -1.55158, 14539.5, -121.883, 14489.2, 118.617, 50.8487, -14.1873, 40.1796, -127.719, 38.389, 116.974
60, 1.00833, 12936.7, -0.950279, 13807.6, -122.012, 13764.1, 119.085, 99.8434, -27.2531, 78.4469, -144.362, 72.7457, 100.441
61, 1.01667, 20.1997, 32.4923, 17.6568, -81.7445, 19.7563, 153.763, 0.99066, 177.748, 0.964346, 57.7412, 0.967705, -62.6676
62, 1.02500, 20.2661, 32.6532, 17.7145, -81.5168, 19.8236, 153.944, 0.99094, 177.706, 0.964666, 57.7076, 0.967993, -62.7034
62, 1.03333, 20.3329, 32.813, 17.7727, -81.2905, 19.8913, 154.123, 0.991224, 177.664, 0.96499, 57.6742, 0.968285, -62.7391
63, 1.04167, 20.4001, 32.9716, 17.8314, -81.0655, 19.9593, 154.301, 0.991511, 177.622, 0.965316, 57.6407, 0.968578, -62.7748
63, 1.05000, 20.4676, 33.129, 17.8906, -80.842, 20.0277, 154.478, 0.9918, 177.58, 0.965645, 57.6074, 0.968874, -62.8104
63, 1.05833, 20.5355, 33.2853, 17.9501, -80.6198, 20.0964, 154.654, 0.992092, 177.539, 0.965977, 57.5742, 0.969173, -62.846
64, 1.06667, 20.6037, 33.4403, 18.0102, -80.399, 20.1654, 154.828, 0.992387, 177.497, 0.966311, 57.541, 0.969474, -62.8816
65, 1.07500, 20.6724, 33.5943, 18.0707, -80.1796, 20.2348, 155.001, 0.992685, 177.455, 0.966649, 57.5078, 0.969778, -62.9171
65, 1.08333, 20.7413, 33.747, 18.1316, -79.9615, 20.3045, 155.172, 0.992986, 177.414, 0.966989, 57.4748, 0.970084, -62.9527
66, 1.09167, 20.8107, 33.8986, 18.193, -79.7448, 20.3746, 155.343, 0.99329, 177.372, 0.967332, 57.4418, 0.970393, -62.9882
66, 1.10000, 20.8804, 34.049, 18.2548, -79.5295, 20.445, 155.512, 0.993597, 177.33, 0.967679, 57.4089, 0.970704, -63.0237
66, 1.10833, 20.9504, 34.1983, 18.3171, -79.3156, 20.5158, 155.679, 0.993907, 177.289, 0.968028, 57.376, 0.971018, -63.0591
67, 1.11667, 21.0208, 34.3464, 18.3799, -79.103, 20.5869, 155.846, 0.99422, 177.247, 0.96838, 57.3432, 0.971334, -63.0946
68, 1.12500, 21.0916, 34.4934, 18.443, -78.8918, 20.6583, 156.011, 0.994536, 177.206, 0.968735, 57.3104, 0.971653, -63.1301
68, 1.13333, 21.1627, 34.6391, 18.5067, -78.682, 20.7301, 156.175, 0.994855, 177.164, 0.969093, 57.2777, 0.971975, -63.1655
69, 1.14167, 21.2342, 34.7838, 18.5707, -78.4736, 20.8022, 156.338, 0.995177, 177.123, 0.969455, 57.245, 0.972299, -63.2009
69, 1.15000, 21.306, 34.9273, 18.6352, -78.2665, 20.8746, 156.499, 0.995501, 177.082, 0.969819, 57.2123, 0.972626, -63.2364
69, 1.15833, 21.3782, 35.0696, 18.7002, -78.0608, 20.9473, 156.659, 0.995829, 177.04, 0.970186, 57.1798, 0.972956, -63.2718
70, 1.16667, 21.4507, 35.2108, 18.7655, -77.8564, 21.0204, 156.818, 0.99616, 176.999, 0.970557, 57.1472, 0.973288, -63.3073
71, 1.17500, 21.5236, 35.3509, 18.8314, -77.6534, 21.0938, 156.976, 0.996494, 176.957, 0.970931, 57.1147, 0.973623, -63.3427
71, 1.18333, 21.5968, 35.4898, 18.8976, -77.4517, 21.1675, 157.132, 0.996831, 176.916, 0.971307, 57.0822, 0.973961, -63.3782
72, 1.19167, 21.6704, 35.6275, 18.9643, -77.2514, 21.2416, 157.287, 0.997171, 176.875, 0.971687, 57.0497, 0.974301, -63.4137
72, 1.20000, 21.7444, 35.7642, 19.0314, -77.0524, 21.316, 157.441, 0.997514, 176.833, 0.972071, 57.0173, 0.974644, -63.4492
72, 1.20833, 21.8186, 35.8996, 19.099, -76.8548, 21.3906, 157.594, 0.997861, 176.792, 0.972457, 56.9849, 0.97499, -63.4847
73, 1.21667, 21.8933, 36.034, 19.1669, -76.6585, 21.4656, 157.746, 0.99821, 176.75, 0.972847, 56.9525, 0.975338, -63.5202
74, 1.22500, 21.9682, 36.1672, 19.2353, -76.4636, 21.5409, 157.896, 0.998562, 176.709, 0.97324, 56.9202, 0.975689, -63.5557
74, 1.23333, 22.0435, 36.2993, 19.3042, -76.27, 21.6166, 158.045, 0.998918, 176.667, 0.973636, 56.8878, 0.976043, -63.5913
75, 1.24167, 22.1192, 36.4303, 19.3735, -76.0777, 21.6925, 158.193, 0.999276, 176.626, 0.974035, 56.8555, 0.9764, -63.6269
75, 1.25000, 22.1952, 36.5602, 19.4432, -75.8867, 21.7688, 158.34, 0.999638, 176.584, 0.974438, 56.8232, 0.976759, -63.6625
75, 1.25833, 22.2716, 36.6889, 19.5133, -75.6971, 21.8453, 158.485, 1, 176.543, 0.974844, 56.7909, 0.977121, -63.6981
76, 1.26667, 22.3482, 36.8165, 19.5838, -75.5087, 21.9222, 158.63, 1.00037, 176.501, 0.975254, 56.7586, 0.977486, -63.7338
77, 1.27500, 22.4253, 36.943, 19.6548, -75.3217, 21.9994, 158.773, 1.00074, 176.46, 0.975667, 56.7264, 0.977854, -63.7695
77, 1.28333, 22.5026, 37.0684, 19.7262, -75.136, 22.0768, 158.915, 1.00112, 176.418, 0.976083, 56.6941, 0.978225, -63.8053
78, 1.29167, 22.5804, 37.1927, 19.798, -74.9516, 22.1546, 159.056, 1.00149, 176.376, 0.976503, 56.6618, 0.978598, -63.841
78, 1.30000, 22.6584, 37.3159, 19.8703, -74.7684, 22.2327, 159.195, 1.00187, 176.335, 0.976926, 56.6296, 0.978974, -63.8769
78, 1.30833, 22.7368, 37.4379, 19.943, -74.5866, 22.3111, 159.334, 1.00226, 176.293, 0.977353, 56.5973, 0.979353, -63.9127
79, 1.31667, 22.8155, 37.5589, 20.0161, -74.4061, 22.3898, 159.471, 1.00265, 176.251, 0.977783, 56.5651, 0.979735, -63.9486
80, 1.32500, 22.8946, 37.6788, 20.0896, -74.2268, 22.4688, 159.607, 1.00304, 176.209, 0.978216, 56.5328, 0.980119, -63.9846
80, 1.33333, 22.974, 37.7976, 20.1635, -74.0489, 22.5481, 159.743, 1.00343, 176.167, 0.978654, 56.5006, 0.980507, -64.0206
81, 1.34167, 23.0538, 37.9153, 20.2379, -73.8721, 22.6277, 159.877, 1.00383, 176.125, 0.979095, 56.4683, 0.980897, -64.0566
81, 1.35000, 23.1338, 38.0319, 20.3127, -73.6967, 22.7075, 160.009, 1.00422, 176.083, 0.979539, 56.436, 0.981291, -64.0927
81, 1.35833, 23.2143, 38.1474, 20.3879, -73.5225, 22.7877, 160.141, 1.00463, 176.041, 0.979987, 56.4037, 0.981687, -64.1288
82, 1.36667, 23.295, 38.2618, 20.4635, -73.3496, 22.8682, 160.272, 1.00503, 175.999, 0.980439, 56.3714, 0.982086, -64.165
83, 1.37500, 23.3761, 38.3752, 20.5395, -73.1779, 22.9489, 160.401, 1.00544, 175.957, 0.980894, 56.3391, 0.982488, -64.2013
83, 1.38333, 23.4575, 38.4874, 20.616, -73.0075, 23.0299, 160.53, 1.00586, 175.914, 0.981353, 56.3068, 0.982892, -64.2376
84, 1.39167, 23.5393, 38.5986, 20.6929, -72.8383, 23.1113, 160.657, 1.00627, 175.872, 0.981816, 56.2744, 0.9833, -64.274
84, 1.40000, 23.6214, 38.7088, 20.7702, -72.6704, 23.1929, 160.783, 1.00669, 175.829, 0.982283, 56.2421, 0.983711, -64.3104
84, 1.40833, 23.7038, 38.8178, 20.8479, -72.5037, 23.2748, 160.908, 1.00711, 175.787, 0.982753, 56.2097, 0.984124, -64.3469
85, 1.41667, 23.7866, 38.9258, 20.9261, -72.3382, 23.357, 161.033, 1.00754, 175.744, 0.983227, 56.1773, 0.984541, -64.3835
86, 1.42500, 23.8697, 39.0327, 21.0046, -72.1739, 23.4395, 161.156, 1.00797, 175.702, 0.983705, 56.1448, 0.98496, -64.4201
86, 1.43333, 23.9531, 39.1386, 21.0836, -72.0108, 23.5222, 161.278, 1.0084, 175.659, 0.984187, 56.1124, 0.985382, -64.4568
87, 1.44167, 24.0369, 39.2434, 21.163, -71.849, 23.6053, 161.398, 1.00884, 175.616, 0.984672, 56.0799, 0.985808, -64.4936
87, 1.45000, 24.121, 39.3472, 21.2428, -71.6883, 23.6886, 161.518, 1.00927, 175.573, 0.985162, 56.0474, 0.986236, -64.5304
87, 1.45833, 24.2054, 39.4498, 21.3231, -71.5289, 23.7722, 161.637, 1.00972, 175.53, 0.985655, 56.0148, 0.986667, -64.5673
88, 1.46667, 24.2901, 39.5515, 21.4037, -71.3706, 23.8561, 161.755, 1.01016, 175.487, 0.986153, 55.9822, 0.987101, -64.6043
89, 1.47500, 24.3752, 39.6521, 21.4848, -71.2136, 23.9402, 161.872, 1.01061, 175.443, 0.986654, 55.9496, 0.987539, -64.6414
89, 1.48333, 24.4606, 39.7516, 21.5663, -71.0577, 24.0247, 161.987, 1.01106, 175.4, 0.987159, 55.9169, 0.987979, -64.6785
90, 1.49167, 24.5464, 39.8502, 21.6483, -70.903, 24.1094, 162.102, 1.01152, 175.356, 0.987669, 55.8842, 0.988422, -64.7157
90, 1.50000, 24.6325, 39.9476, 21.7306, -70.7494, 24.1944, 162.216, 1.01198, 175.313, 0.988182, 55.8515, 0.988868, -64.753
90, 1.50833, 24.7189, 40.044, 21.8134, -70.5971, 24.2796, 162.328, 1.01244, 175.269, 0.9887, 55.8187, 0.989318, -64.7904
