Freq, Harmonic, V1, VAngle1, I1, IAngle1
60, 1.00000, 14302.2, -123.348, 0.241635, -68.7154
60, 1.00833, 12814.8, -123.559, 0.28325, -101.402
61, 1.01667, 39.1475, -88.1968, 0.00067054, -32.4657
62, 1.02500, 39.2835, -88.0439, 0.000677822, -31.9634
62, 1.03333, 39.4205, -87.8922, 0.000685175, -31.4675
63, 1.04167, 39.5585, -87.7416, 0.000692598, -30.978
63, 1.05000, 39.6974, -87.5921, 0.000700091, -30.4947
63, 1.05833, 39.8373, -87.4437, 0.000707654, -30.0176
64, 1.06667, 39.9781, -87.2965, 0.000715289, -29.5464
65, 1.07500, 40.1198, -87.1503, 0.000722993, -29.0812
65, 1.08333, 40.2624, -87.0053, 0.000730769, -28.6218
66, 1.09167, 40.4061, -86.8615, 0.000738617, -28.1682
66, 1.10000, 40.5506, -86.7187, 0.000746536, -27.7203
66, 1.10833, 40.6961, -86.5771, 0.000754527, -27.2779
67, 1.11667, 40.8425, -86.4366, 0.00076259, -26.841
68, 1.12500, 40.9899, -86.2972, 0.000770726, -26.4095
68, 1.13333, 41.1381, -86.159, 0.000778934, -25.9834
69, 1.14167, 41.2874, -86.0219, 0.000787215, -25.5625
69, 1.15000, 41.4375, -85.886, 0.00079557, -25.1467
69, 1.15833, 41.5886, -85.7511, 0.000803998, -24.7361
70, 1.16667, 41.7407, -85.6174, 0.0008125, -24.3304
71, 1.17500, 41.8936, -85.4848, 0.000821076, -23.9298
71, 1.18333, 42.0475, -85.3534, 0.000829727, -23.534
72, 1.19167, 42.2024, -85.2231, 0.000838453, -23.1429
72, 1.20000, 42.3582, -85.0939, 0.000847253, -22.7567
72, 1.20833, 42.5148, -84.9658, 0.000856129, -22.3751
73, 1.21667, 42.6725, -84.8389, 0.000865082, -21.998
74, 1.22500, 42.8311, -84.713, 0.00087411, -21.6256
74, 1.23333, 42.9906, -84.5883, 0.000883214, -21.2576
75, 1.24167, 43.151, -84.4648, 0.000892396, -20.894
75, 1.25000, 43.3124, -84.3423, 0.000901655, -20.5348
75, 1.25833, 43.4747, -84.221, 0.00091099, -20.1799
76, 1.26667, 43.638, -84.1007, 0.000920405, -19.8292
77, 1.27500, 43.8021, -83.9816, 0.000929897, -19.4827
77, 1.28333, 43.9673, -83.8636, 0.000939467, -19.1404
78, 1.29167, 44.1333, -83.7467, 0.000949117, -18.8021
78, 1.30000, 44.3003, -83.6309, 0.000958846, -18.4678
78, 1.30833, 44.4683, -83.5163, 0.000968654, -18.1375
79, 1.31667, 44.6371, -83.4027, 0.000978544, -17.8111
80, 1.32500, 44.8069, -83.2902, 0.000988513, -17.4886
80, 1.33333, 44.9777, -83.1788, 0.000998562, -17.1699
