Freq, Harmonic, V1, VAngle1, I1, IAngle1
60, 1.00000, 14786.5, -2.34988, 12.9132, -26.7176
60, 1.00833, 13058.3, -1.67578, 24.3517, -28.1119
61, 1.01667, 0.00487605, -47.5, 4.25947E-006, -71.8318
62, 1.02500, 0.00491489, -47.443, 4.28491E-006, -71.7513
62, 1.03333, 0.00495378, -47.3875, 4.31028E-006, -71.673
63, 1.04167, 0.00499272, -47.3335, 4.33558E-006, -71.5969
63, 1.05000, 0.0050317, -47.281, 4.36081E-006, -71.5229
63, 1.05833, 0.00507072, -47.2299, 4.38596E-006, -71.4509
64, 1.06667, 0.0051098, -47.1802, 4.41105E-006, -71.381
65, 1.07500, 0.00514893, -47.1319, 4.43606E-006, -71.313
65, 1.08333, 0.0051881, -47.0849, 4.46101E-006, -71.2469
66, 1.09167, 0.00522732, -47.0393, 4.48588E-006, -71.1826
66, 1.10000, 0.00526659, -46.995, 4.51067E-006, -71.1201
66, 1.10833, 0.0053059, -46.9519, 4.5354E-006, -71.0593
67, 1.11667, 0.00534527, -46.9101, 4.56005E-006, -71.0003
68, 1.12500, 0.00538468, -46.8695, 4.58463E-006, -70.9428
68, 1.13333, 0.00542414, -46.8302, 4.60914E-006, -70.887
69, 1.14167, 0.00546365, -46.792, 4.63358E-006, -70.8327
69, 1.15000, 0.00550321, -46.755, 4.65794E-006, -70.7799
69, 1.15833, 0.00554281, -46.7191, 4.68223E-006, -70.7285
70, 1.16667, 0.00558247, -46.6844, 4.70644E-006, -70.6786
71, 1.17500, 0.00562217, -46.6507, 4.73059E-006, -70.6301
71, 1.18333, 0.00566192, -46.6182, 4.75466E-006, -70.5829
72, 1.19167, 0.00570173, -46.5867, 4.77866E-006, -70.537
72, 1.20000, 0.00574158, -46.5563, 4.80259E-006, -70.4924
72, 1.20833, 0.00578147, -46.5269, 4.82644E-006, -70.449
73, 1.21667, 0.00582143, -46.4985, 4.85022E-006, -70.4068
74, 1.22500, 0.00586143, -46.4711, 4.87393E-006, -70.3658
74, 1.23333, 0.00590147, -46.4447, 4.89757E-006, -70.3259
75, 1.24167, 0.00594158, -46.4193, 4.92114E-006, -70.2871
75, 1.25000, 0.00598172, -46.3948, 4.94464E-006, -70.2494
75, 1.25833, 0.00602192, -46.3713, 4.96806E-006, -70.2128
76, 1.26667, 0.00606218, -46.3487, 4.99142E-006, -70.1771
77, 1.27500, 0.00610248, -46.327, 5.0147E-006, -70.1424
77, 1.28333, 0.00614283, -46.3062, 5.03792E-006, -70.1087
78, 1.29167, 0.00618323, -46.2862, 5.06106E-006, -70.076
78, 1.30000, 0.00622369, -46.2672, 5.08414E-006, -70.0441
78, 1.30833, 0.00626419, -46.249, 5.10714E-006, -70.0131
79, 1.31667, 0.00630475, -46.2317, 5.13008E-006, -69.983
80, 1.32500, 0.00634536, -46.2152, 5.15295E-006, -69.9537
80, 1.33333, 0.00638603, -46.1995, 5.17574E-006, -69.9252
81, 1.34167, 0.00642674, -46.1846, 5.19848E-006, -69.8975
81, 1.35000, 0.00646751, -46.1705, 5.22114E-006, -69.8705
81, 1.35833, 0.00650833, -46.1573, 5.24374E-006, -69.8444
82, 1.36667, 0.00654921, -46.1448, 5.26627E-006, -69.8189
83, 1.37500, 0.00659013, -46.133, 5.28873E-006, -69.7941
83, 1.38333, 0.00663111, -46.1221, 5.31113E-006, -69.7701
84, 1.39167, 0.00667215, -46.1119, 5.33346E-006, -69.7467
84, 1.40000, 0.00671324, -46.1024, 5.35573E-006, -69.7239
84, 1.40833, 0.00675438, -46.0937, 5.37793E-006, -69.7018
85, 1.41667, 0.00679558, -46.0857, 5.40007E-006, -69.6803
86, 1.42500, 0.00683683, -46.0784, 5.42214E-006, -69.6594
86, 1.43333, 0.00687814, -46.0718, 5.44415E-006, -69.6391
87, 1.44167, 0.0069195, -46.0659, 5.4661E-006, -69.6193
87, 1.45000, 0.00696092, -46.0607, 5.48798E-006, -69.6001
87, 1.45833, 0.00700239, -46.0562, 5.5098E-006, -69.5814
88, 1.46667, 0.00704392, -46.0524, 5.53156E-006, -69.5633
89, 1.47500, 0.0070855, -46.0493, 5.55326E-006, -69.5457
89, 1.48333, 0.00712714, -46.0468, 5.5749E-006, -69.5285
90, 1.49167, 0.00716884, -46.045, 5.59648E-006, -69.5118
90, 1.50000, 0.0072106, -46.0438, 5.618E-006, -69.4956
90, 1.50833, 0.00725241, -46.0433, 5.63946E-006, -69.4799
91, 1.51667, 0.00729428, -46.0434, 5.66086E-006, -69.4646
92, 1.52500, 0.0073362, -46.0441, 5.6822E-006, -69.4497
92, 1.53333, 0.00737818, -46.0455, 5.70348E-006, -69.4353
93, 1.54167, 0.00742022, -46.0475, 5.72471E-006, -69.4212
93, 1.55000, 0.00746232, -46.0501, 5.74588E-006, -69.4076
93, 1.55833, 0.00750448, -46.0533, 5.76699E-006, -69.3943
94, 1.56667, 0.00754669, -46.0571, 5.78805E-006, -69.3815
94, 1.57500, 0.00758896, -46.0615, 5.80905E-006, -69.369
95, 1.58333, 0.00763129, -46.0665, 5.83E-006, -69.3568
96, 1.59167, 0.00767369, -46.0721, 5.85089E-006, -69.345
96, 1.60000, 0.00771614, -46.0783, 5.87173E-006, -69.3335
96, 1.60833, 0.00775864, -46.085, 5.89252E-006, -69.3224
97, 1.61667, 0.00780121, -46.0923, 5.91325E-006, -69.3116
98, 1.62500, 0.00784384, -46.1002, 5.93393E-006, -69.3011
98, 1.63333, 0.00788653, -46.1087, 5.95456E-006, -69.2909
99, 1.64167, 0.00792928, -46.1177, 5.97514E-006, -69.281
99, 1.65000, 0.00797208, -46.1273, 5.99566E-006, -69.2714
99, 1.65833, 0.00801495, -46.1375, 6.01613E-006, -69.2621
100, 1.66667, 0.00805788, -46.1481, 6.03656E-006, -69.2531
