Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
60, 1.00000, 15000.5, -3.39032, 14905.8, -124.42, 14928.8, 115.945, 9.96986, 78.9356, 9.45834, -57.7459, 9.67712, -166.076
60, 1.00833, 12105.3, -1.11173, 12677.8, -124.429, 12761.6, 116.718, 7.24536, 68.9208, 8.75344, -89.052, 7.64061, 176.995
61, 1.01667, 0.967694, -14.9249, 28.2474, -85.2944, 29.378, 95.0862, 0.000619215, 70.8997, 0.0180927, -20.0567, 0.0192847, 172.351
62, 1.02500, 0.973679, -15.2924, 28.3575, -85.1367, 29.4935, 95.2496, 0.000629137, 70.5384, 0.0183232, -19.6128, 0.0195413, 172.668
62, 1.03333, 0.9797, -15.6581, 28.4683, -84.9805, 29.6098, 95.4117, 0.00063916, 70.1792, 0.0185558, -19.1755, 0.0197999, 172.981
63, 1.04167, 0.985757, -16.0222, 28.5798, -84.8255, 29.7269, 95.5725, 0.000649287, 69.8219, 0.0187905, -18.7446, 0.0200606, 173.29
63, 1.05000, 0.991848, -16.3844, 28.692, -84.6719, 29.8447, 95.7319, 0.000659515, 69.4667, 0.0190272, -18.32, 0.0203233, 173.594
63, 1.05833, 0.997975, -16.745, 28.8049, -84.5196, 29.9632, 95.8899, 0.000669848, 69.1135, 0.019266, -17.9017, 0.020588, 173.895
64, 1.06667, 1.00414, -17.1041, 28.9186, -84.3687, 30.0826, 96.0467, 0.000680285, 68.7621, 0.0195069, -17.4893, 0.0208547, 174.191
65, 1.07500, 1.01034, -17.4614, 29.0329, -84.2191, 30.2027, 96.202, 0.000690826, 68.4126, 0.0197499, -17.083, 0.0211236, 174.484
65, 1.08333, 1.01657, -17.8171, 29.148, -84.0708, 30.3236, 96.3561, 0.000701473, 68.065, 0.019995, -16.6826, 0.0213945, 174.773
66, 1.09167, 1.02284, -18.1714, 29.2638, -83.9238, 30.4452, 96.5088, 0.000712227, 67.7191, 0.0202422, -16.2878, 0.0216675, 175.057
66, 1.10000, 1.02914, -18.524, 29.3803, -83.7782, 30.5676, 96.6601, 0.000723086, 67.375, 0.0204915, -15.8988, 0.0219426, 175.338
66, 1.10833, 1.03548, -18.8751, 29.4975, -83.6339, 30.6908, 96.8102, 0.000734053, 67.0326, 0.0207429, -15.5152, 0.0222198, 175.616
67, 1.11667, 1.04186, -19.2248, 29.6154, -83.4908, 30.8147, 96.9589, 0.000745129, 66.6918, 0.0209965, -15.1371, 0.0224992, 175.889
68, 1.12500, 1.04827, -19.573, 29.7341, -83.3492, 30.9394, 97.1063, 0.000756313, 66.3527, 0.0212522, -14.7643, 0.0227807, 176.16
