Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
60, 1.00000, 14792.2, -2.34497, 14663.9, -122.725, 14660.1, 117.982, 48.1237, -14.4877, 40.1644, -128.329, 38.2408, 116.309
60, 1.00833, 13069.5, -1.67609, 13621, -123.097, 13610, 118.509, 93.3307, -27.2956, 77.523, -144.474, 71.5661, 100.351
61, 1.01667, 0.00487815, -47.491, 0.00475382, -47.352, 0.00984888, 134.166, 1.7761E-005, -57.9156, 1.30647E-005, -53.3515, 2.46186E-005, 129.522
62, 1.02500, 0.004917, -47.4338, 0.00479173, -47.2877, 0.00992858, 134.242, 1.78588E-005, -57.6428, 1.31389E-005, -53.0036, 2.47575E-005, 129.909
62, 1.03333, 0.0049559, -47.3781, 0.00482969, -47.225, 0.0100084, 134.315, 1.79564E-005, -57.3711, 1.32131E-005, -52.6566, 2.48969E-005, 130.295
63, 1.04167, 0.00499485, -47.3239, 0.00486771, -47.1638, 0.0100884, 134.388, 1.8054E-005, -57.1004, 1.32876E-005, -52.3104, 2.50366E-005, 130.68
63, 1.05000, 0.00503384, -47.2712, 0.00490577, -47.1041, 0.0101684, 134.459, 1.81515E-005, -56.8307, 1.33622E-005, -51.9649, 2.51768E-005, 131.065
63, 1.05833, 0.00507288, -47.22, 0.00494388, -47.0458, 0.0102486, 134.528, 1.8249E-005, -56.5619, 1.34369E-005, -51.6201, 2.53175E-005, 131.45
64, 1.06667, 0.00511197, -47.1701, 0.00498204, -46.9891, 0.0103289, 134.596, 1.83464E-005, -56.294, 1.35119E-005, -51.276, 2.54587E-005, 131.834
65, 1.07500, 0.00515111, -47.1216, 0.00502024, -46.9337, 0.0104094, 134.662, 1.84438E-005, -56.0269, 1.35871E-005, -50.9325, 2.56004E-005, 132.218
65, 1.08333, 0.00519029, -47.0745, 0.0050585, -46.8797, 0.0104899, 134.727, 1.85411E-005, -55.7606, 1.36625E-005, -50.5896, 2.57427E-005, 132.601
66, 1.09167, 0.00522952, -47.0287, 0.00509681, -46.8271, 0.0105706, 134.79, 1.86385E-005, -55.4949, 1.37382E-005, -50.2471, 2.58856E-005, 132.984
66, 1.10000, 0.0052688, -46.9842, 0.00513516, -46.7758, 0.0106514, 134.853, 1.87358E-005, -55.23, 1.38141E-005, -49.9052, 2.60291E-005, 133.367
66, 1.10833, 0.00530813, -46.941, 0.00517357, -46.7258, 0.0107324, 134.913, 1.88332E-005, -54.9657, 1.38902E-005, -49.5638, 2.61732E-005, 133.749
67, 1.11667, 0.00534751, -46.899, 0.00521203, -46.6771, 0.0108134, 134.973, 1.89306E-005, -54.7019, 1.39667E-005, -49.2228, 2.63181E-005, 134.132
68, 1.12500, 0.00538693, -46.8583, 0.00525053, -46.6297, 0.0108946, 135.031, 1.9028E-005, -54.4388, 1.40434E-005, -48.8822, 2.64637E-005, 134.514
68, 1.13333, 0.0054264, -46.8188, 0.00528908, -46.5835, 0.0109759, 135.088, 1.91254E-005, -54.1761, 1.41204E-005, -48.542, 2.661E-005, 134.896
69, 1.14167, 0.00546592, -46.7804, 0.00532769, -46.5385, 0.0110573, 135.144, 1.92229E-005, -53.9139, 1.41978E-005, -48.2022, 2.67571E-005, 135.278
69, 1.15000, 0.00550549, -46.7433, 0.00536635, -46.4947, 0.0111389, 135.198, 1.93205E-005, -53.6521, 1.42755E-005, -47.8627, 2.6905E-005, 135.66
69, 1.15833, 0.0055451, -46.7072, 0.00540505, -46.4521, 0.0112205, 135.252, 1.94182E-005, -53.3907, 1.43535E-005, -47.5235, 2.70538E-005, 136.041
70, 1.16667, 0.00558477, -46.6723, 0.00544381, -46.4106, 0.0113024, 135.304, 1.9516E-005, -53.1297, 1.44319E-005, -47.1846, 2.72035E-005, 136.423
71, 1.17500, 0.00562448, -46.6385, 0.00548262, -46.3703, 0.0113843, 135.355, 1.96138E-005, -52.869, 1.45107E-005, -46.846, 2.73541E-005, 136.804
71, 1.18333, 0.00566424, -46.6058, 0.00552147, -46.3311, 0.0114663, 135.405, 1.97118E-005, -52.6086, 1.45899E-005, -46.5077, 2.75056E-005, 137.186
72, 1.19167, 0.00570406, -46.5742, 0.00556039, -46.2929, 0.0115485, 135.453, 1.981E-005, -52.3485, 1.46695E-005, -46.1696, 2.76582E-005, 137.567
72, 1.20000, 0.00574391, -46.5436, 0.00559935, -46.2559, 0.0116308, 135.501, 1.99082E-005, -52.0886, 1.47495E-005, -45.8318, 2.78118E-005, 137.948
72, 1.20833, 0.00578382, -46.514, 0.00563836, -46.2199, 0.0117133, 135.548, 2.00067E-005, -51.829, 1.483E-005, -45.4942, 2.79664E-005, 138.329
73, 1.21667, 0.00582378, -46.4855, 0.00567743, -46.185, 0.0117959, 135.593, 2.01053E-005, -51.5696, 1.49109E-005, -45.1568, 2.81222E-005, 138.71
74, 1.22500, 0.00586379, -46.4579, 0.00571654, -46.151, 0.0118786, 135.638, 2.02041E-005, -51.3103, 1.49923E-005, -44.8197, 2.82791E-005, 139.091
74, 1.23333, 0.00590385, -46.4314, 0.00575571, -46.1181, 0.0119614, 135.681, 2.03031E-005, -51.0512, 1.50742E-005, -44.4827, 2.84372E-005, 139.472
75, 1.24167, 0.00594396, -46.4058, 0.00579494, -46.0862, 0.0120444, 135.724, 2.04024E-005, -50.7922, 1.51566E-005, -44.146, 2.85965E-005, 139.853
