Freq, Harmonic, V1, VAngle1, I1, IAngle1
60, 1.00000, 14873.9, -124.462, 1.02718, -148.047
60, 1.00833, 12649.3, -124.475, 1.98558, -150.381
61, 1.01667, 0.00859723, -78.4105, 6.33936E-007, -102.14
62, 1.02500, 0.00866972, -78.3709, 6.38079E-007, -102.075
62, 1.03333, 0.00874238, -78.3328, 6.42217E-007, -102.011
63, 1.04167, 0.00881521, -78.2962, 6.46351E-007, -101.95
63, 1.05000, 0.0088882, -78.2609, 6.50479E-007, -101.89
63, 1.05833, 0.00896135, -78.2269, 6.54602E-007, -101.833
64, 1.06667, 0.00903469, -78.1943, 6.5872E-007, -101.777
65, 1.07500, 0.00910818, -78.163, 6.62833E-007, -101.724
65, 1.08333, 0.00918184, -78.1329, 6.6694E-007, -101.672
66, 1.09167, 0.00925569, -78.1041, 6.71043E-007, -101.623
66, 1.10000, 0.00932969, -78.0766, 6.75141E-007, -101.575
66, 1.10833, 0.00940387, -78.0502, 6.79233E-007, -101.528
67, 1.11667, 0.00947823, -78.025, 6.8332E-007, -101.484
68, 1.12500, 0.00955276, -78.001, 6.87402E-007, -101.441
68, 1.13333, 0.00962746, -77.9781, 6.91478E-007, -101.399
69, 1.14167, 0.00970235, -77.9563, 6.9555E-007, -101.359
69, 1.15000, 0.0097774, -77.9356, 6.99616E-007, -101.321
69, 1.15833, 0.00985264, -77.916, 7.03677E-007, -101.284
70, 1.16667, 0.00992806, -77.8974, 7.07734E-007, -101.248
71, 1.17500, 0.0100037, -77.8798, 7.11785E-007, -101.214
71, 1.18333, 0.0100794, -77.8633, 7.15831E-007, -101.181
72, 1.19167, 0.0101554, -77.8478, 7.19872E-007, -101.149
72, 1.20000, 0.0102315, -77.8332, 7.23908E-007, -101.119
72, 1.20833, 0.0103079, -77.8196, 7.2794E-007, -101.09
73, 1.21667, 0.0103844, -77.807, 7.31966E-007, -101.062
74, 1.22500, 0.0104611, -77.7952, 7.35988E-007, -101.035
74, 1.23333, 0.010538, -77.7844, 7.40005E-007, -101.009
75, 1.24167, 0.0106151, -77.7745, 7.44017E-007, -100.984
75, 1.25000, 0.0106924, -77.7655, 7.48024E-007, -100.961
75, 1.25833, 0.0107698, -77.7573, 7.52027E-007, -100.938
76, 1.26667, 0.0108475, -77.75, 7.56026E-007, -100.916
77, 1.27500, 0.0109254, -77.7435, 7.60019E-007, -100.896
77, 1.28333, 0.0110034, -77.7379, 7.64009E-007, -100.876
78, 1.29167, 0.0110817, -77.733, 7.67994E-007, -100.857
78, 1.30000, 0.0111601, -77.729, 7.71975E-007, -100.839
78, 1.30833, 0.0112388, -77.7257, 7.75951E-007, -100.822
79, 1.31667, 0.0113176, -77.7233, 7.79924E-007, -100.806
80, 1.32500, 0.0113967, -77.7216, 7.83893E-007, -100.79
80, 1.33333, 0.011476, -77.7206, 7.87857E-007, -100.776
81, 1.34167, 0.0115554, -77.7204, 7.91818E-007, -100.762
81, 1.35000, 0.0116351, -77.7209, 7.95775E-007, -100.748
81, 1.35833, 0.011715, -77.7222, 7.99728E-007, -100.736
82, 1.36667, 0.0117951, -77.7241, 8.03678E-007, -100.724
83, 1.37500, 0.0118754, -77.7268, 8.07624E-007, -100.713
83, 1.38333, 0.011956, -77.7301, 8.11567E-007, -100.703
84, 1.39167, 0.0120367, -77.7341, 8.15507E-007, -100.693
84, 1.40000, 0.0121177, -77.7388, 8.19443E-007, -100.684
84, 1.40833, 0.0121989, -77.7442, 8.23376E-007, -100.675
85, 1.41667, 0.0122803, -77.7502, 8.27307E-007, -100.667
86, 1.42500, 0.0123619, -77.7568, 8.31234E-007, -100.66
86, 1.43333, 0.0124438, -77.7641, 8.35158E-007, -100.653
87, 1.44167, 0.0125259, -77.7721, 8.3908E-007, -100.646
87, 1.45000, 0.0126082, -77.7806, 8.42999E-007, -100.641
87, 1.45833, 0.0126907, -77.7898, 8.46916E-007, -100.635
88, 1.46667, 0.0127735, -77.7995, 8.50831E-007, -100.63
89, 1.47500, 0.0128565, -77.8099, 8.54743E-007, -100.626
89, 1.48333, 0.0129397, -77.8208, 8.58653E-007, -100.622
90, 1.49167, 0.0130232, -77.8324, 8.62561E-007, -100.619
90, 1.50000, 0.0131069, -77.8445, 8.66467E-007, -100.616
